"front","back","cognitive_level"
"Quelle est la définition de la douleur selon l’International Association for the Study of Pain (IASP) ?","Une expérience désagréable émotionnelle et sensorielle associée à un dommage tissulaire présent ou potentiel ou décrite par le patient en de tels termes.","Recall"
"Comment se manifeste la douleur abdominale chez le nourrisson (moins de 2 ans) ?","Accès de pleurs inconsolables, cris incessants, mouvements de jambes (mitsipatsipaka), tortillement (miolankolana), refus de téter, refus de boire.","Recall"
"Quelle est la topographie habituelle de la douleur abdominale chez l’enfant capable de s’exprimer ?","Topographie vague, souvent périombilicale (« na dia eo amin’ny fe àry no marary dia eo foana no tondroiny »).","Recall"
"Quelles sont les deux échelles d’évaluation de la douleur mentionnées pour le nouveau-né et l’enfant ?","- Pli du front, yeux, ouverture de la bouche : échelle de douleur du nouveau-né
- Échelle de visage : Bière, von Bayer (montre-moi le visage qui a mal comme toi)","Recall"
"Quelle est la différence entre une douleur abdominale aiguë et une douleur abdominale récurrente ?","- DA aiguë : ≤ 3 jours
- DA récurrente : ≥ 3 épisodes sur 3 mois","Recall"
"Quels sont les signes accompagnateurs à rechercher systématiquement devant une douleur abdominale ?","- Fièvre +++
- Refus de boire, régurgitation, vomissement
- Éruption cutanée
- Malaises (perte de connaissance lors de la crise de douleur)","Recall"
"Quelles sont les différences sémiologiques entre une douleur abdominale d’origine organique et une douleur d’origine fonctionnelle ?","Organique : localisation précise, irradiation, rythme continu, horaire diurne et nocturne, altération de l’état général, examen abdominal anormal, signes associés souvent présents.
Fonctionnelle : localisation périombilicale, pas d’irradiation, rythme sporadique, horaire diurne, pas d’altération de l’EG, examen abdominal normal, pas de signes associés.","Understanding"
"Citez 5 signes de gravité devant une douleur abdominale chez l’enfant.","- AEG, faciès toxique
- Choc (TRC >3s, tachycardie, marbrure, extrémités froides)
- Vomissement bilieux (couleur verte)
- Douleur continue, nocturne (toujours organique)
- Localisation fixe et non péri-ombilicale
- Défense, contracture ou masse palpable","Recall"
"Quels sont les signes d’urgence chirurgicale devant une douleur abdominale ?","- Douleur continue réveillant l’enfant la nuit, localisée
- Signes abdominaux : météorisme, cicatrice abdominale antérieure, ondes péristaltiques, défense, boudin d’invagination, olive pylorique, hernie tuméfiée, bourse inflammatoire
- Vomissement bilieux (syndrome occlusif)
- Hémorragie digestive extériorisée","Recall"
"Quels sont les signes d’urgence médicale devant une douleur abdominale ?","- AEG
- Signes de déshydratation sévère
- Syndrome polyuro-polydipsique
- Signes de sepsis sévère : trouble hémodynamique (état de choc), trouble de la conscience (méningite, encéphalite, neuropaludisme)","Recall"
"Quels sont les gestes d’urgence à réaliser devant une douleur abdominale sévère ?","- Hospitalisation
- Antalgique par voie veineuse (IV) – soulager la douleur systématiquement
- Si vomissements +++ : réhydratation IV, remplissage vasculaire
- Préparer une intervention chirurgicale si signes d’urgence chirurgicale : à jeun, autorisation parentale, appel anesthésiste/chirurgien, bilan préopératoire (groupage, hémostase)","Recall"
"Quels examens complémentaires sont indiqués en fonction de la suspicion clinique ?","- Signes urinaires : BU, ECBU
- Fièvre et/ou défense : NFS, CRP
- Suspicion d’appendicite, invagination intestinale aiguë, colique néphrétique : échographie abdominale
- Vomissement bilieux, syndrome occlusif : radiographie ASP
- Polypnée fébrile : radiographie thorax","Recall"
"Quelles sont les étiologies de douleur abdominale aiguë fébrile ?","- Appendicite
- Pyélonéphrite
- Pneumonie
- Virose
- Gastroentérite
- Adénolymphite","Recall"
"Quelles sont les étiologies de douleur abdominale aiguë apyrétique ?","- Invagination intestinale aiguë du nourrisson (IIAN)
- Torsion du cordon spermatique
- Torsion d’annexe
- Hernie étranglée
- Volvulus sur bride","Recall"
"Quels sont les signes cliniques de l’appendicite aiguë typique ?","- Température 37,8-38°C, enfant fatigué
- Douleur de la fosse iliaque droite (FID) à début brutal, vomissements
- Défense de la FID, psoïtis (boiterie, douleur à la mobilisation de la jambe)
- Biologie : hyperleucocytose et CRP élevée
- ASP : +/- coprolithe","Recall"
"Quels sont les signes cliniques de l’invagination intestinale aiguë du nourrisson (IIAN) ?","- Nourrisson de 2 mois à 2 ans
- Douleurs paroxystiques par crise (accès de pâleur, incalmable, cédant spontanément – cyclique toutes les 10 minutes)
- Refus de téter, vomissements
- Rectorragie « gelée de groseille » (comme confiture de fraise)
- +/- masse dans l’hypocondre droit (boudin d’invagination)
- Diagnostic de certitude : échographie abdominale","Recall"
"Quels sont les signes de torsion du cordon spermatique ?","Bourse très inflammatoire : rouge, volumineux.","Recall"
"Quels sont les signes de torsion d’annexe (kyste ovarien) ?","- Douleur brutale, intense, pelvienne
- Vomissements +++
- Diagnostic : échographie abdomino-pelvienne","Recall"
"Quelles sont les causes médicales de douleur abdominale aiguë ?","- Gastroentérite
- Pneumonie (DA + fièvre + polypnée + signes de condensation)
- Infection urinaire (DA + fièvre + syndrome urinaire : dysurie, pollakiurie, oligurie)
- Purpura rhumatoïde (DA + purpura vasculaire des jambes)","Recall"
"Quelles sont les étiologies de douleur abdominale récurrente chez le nourrisson ?","- Colique (immaturité intestinale)
- RGO (reflux gastro-œsophagien)
- Allergie aux protéines de lait de vache (APLV)","Recall"
"Quelles sont les étiologies de douleur abdominale récurrente chez le grand enfant/adolescent ?","- Constipation (mauvais régime)
- Syndrome du côlon irritable
- Psychogène (somatisation)
- MICI (maladies inflammatoires chroniques intestinales)","Recall"
"Quelle est la conduite à tenir devant une suspicion de constipation ?","- Diagnostic clinique : rectorragie, douleur à l’émission des selles, efforts de poussées + douleurs. Pas besoin d’ASP.
- Seules indications d’ASP : suspicion d’abdomen chirurgical, corps étranger, distension abdominale (peut cacher une maladie grave).","Recall"
"Quelle est la conclusion du document concernant la douleur abdominale chez l’enfant ?","- Examen clinique minutieux
- DA aiguës : causes chirurgicales à éliminer
- DA récurrente : prise en charge au long cours +/- multidisciplinaire (interne, pédiatre, gastroentérologue, psychologue, nutritionniste)","Recall"
