"question","answer","explanation","difficulty"
"La pression artérielle chez l’enfant ne dépend que de l’âge.","False","Le document : ''TA en fonction du genre et de la taille''.","Easy"
"L’HTA modérée correspond à un excès de +10 mmHg par rapport au 97,5ème percentile.","True","Le document : ''HTA modérée : +10mmHg 97,5ème percentile''.","Easy"
"La prévalence de l’HTA chez l’enfant est inférieure à 1%.","False","Le document : ''Prévalence : 1-2 %''.","Easy"
"Chez l’enfant, l’HTA essentielle est plus fréquente que l’HTA secondaire.","False","Le document : ''Secondaire : 95% des cas''.","Easy"
"La mesure de la PA chez l’enfant doit être faite après 5 minutes de repos allongé.","True","Le document : ''Enfant calme, au repos, allongé depuis 5mn''.","Easy"
"L’autosurveillance tensionnelle peut se faire avec un appareil de type OMRON.","True","Le document : ''Autosurveillance : Type OMRON''.","Easy"
"La valeur normale de la PA chez l’enfant de 10 à 14 ans est 110/60 mmHg.","True","Le document donne cette valeur.","Easy"
"Le fond d’œil fait partie de la première phase du bilan étiologique.","True","Le document le liste dans la première phase.","Easy"
"Les catécholamines urinaires sont dosées en première intention devant toute HTA.","False","Elles sont en seconde phase, orientée par la clinique.","Medium"
"La dysplasie fibro-musculaire est une cause d’atteinte rénovasculaire.","True","Le document cite ''Dysplasie fibro-musculaire'' dans les atteintes réno-vasculaires.","Medium"
"Le syndrome hémolytique et urémique peut laisser des séquelles d’HTA.","True","Le document : ''Séquelles de Syndrome Hémolytique et Urémique : 6-14%''.","Medium"
"La scintigraphie DMSA est utilisée pour rechercher une tumeur à rénine.","False","La DMSA est pour les reins cicatriciels ; la tumeur à rénine nécessite TDM/IRM.","Medium"
"L’hyperaldostéronisme est une cause endocrinienne rare d’HTA chez l’enfant.","True","Le document le cite dans les causes endocriniennes (1-8%).","Medium"
"La réglisse peut entraîner une HTA par intoxication.","True","Le document : ''Intoxications : Réglisse''.","Medium"
"Chez le nouveau-né, la coarctation de l’aorte se manifeste par une HTA aux membres inférieurs.","False","C’est une HTA aux membres supérieurs avec abolition des pouls fémoraux.","Medium"
"L’échographie cardiaque est systématique dans la première phase.","True","Le document : ''+/- Echographie cardiaque'' (optionnelle mais citée).","Medium"
"Le labétalol peut être administré en IV en bolus de 0,2 mg/kg renouvelable.","True","Le document : ''amp 100mg : IV 0,2 mg/kg en bolus renouvelable après 10 mn''.","Medium"
"L’hydrochlorothiazide est un diurétique de l’anse.","False","C’est un thiazidique. Le document le cite mais ne précise pas la classe. La réponse est fausse car c’est un thiazidique.","Medium"
"La nifédipine est contre-indiquée chez le nouveau-né.","True","Le document : ''Nifedipine. CI : nouveau-né, tachycardie''.","Medium"
"L’enalapril peut provoquer une toux.","True","Le document : ''Enalapril – CI : toux''.","Medium"
"L’angioplastie endominale transcutanée a un taux de succès de 60% pour les sténoses.","True","Le document : ''Angioplastie endominale transcutanée : sténose (succès : 60%)''.","Medium"
"La néphrectomie est indiquée en première intention dans les reins cicatriciels bilatéraux.","False","Elle est indiquée pour les reins dysmorphiques ou cicatriciel unilatéral.","Medium"
"En cas d’HVG à l’échocardiographie de surveillance, il faut renforcer le traitement.","True","Le document : ''Si HVG : renforcer ou changer le traitement''.","Medium"
"L’HTA limite (95-97,5ème percentile) nécessite d’emblée un traitement médicamenteux.","False","Le document : ''HTA limite : mesures hygiéno-diététiques + recherche étiologique''.","Medium"
"Le phéochromocytome peut être traité chirurgicalement par exérèse de la tumeur surrénalienne.","True","Le document : ''Exérèse de tumeur surrénalienne / phéochromocytome''.","Difficult"
"Le déficit en 17-hydroxylase provoque un pseudohermaphrodisme chez la fille.","False","Chez le garçon, selon le document : ''pseudohermaphrodisme chez le garçon''.","Difficult"
"L’hypervitaminose D est une cause métabolique d’HTA.","True","Le document : ''Métaboliques : hypercalcémie, porphyrie'' – l’hypervitaminose D donne une hypercalcémie.","Difficult"
"La néphro-angiosclérose est une complication rénale de l’HTA.","True","Le document : ''Néphro-angiosclérose, insuffisance rénale''.","Difficult"
"Le syndrome d’insulino-résistance associé à l’obésité augmente le risque cardiovasculaire.","True","Le document : ''augmentation du risque cardio-vasculaire''.","Difficult"
"L’éducation de l’adolescent n’a pas d’impact sur l’adhésion au traitement.","False","Le document : ''Compréhension de traitement conduit à une meilleure adhésion''.","Difficult"
"La pression artérielle chez l’enfant ne dépend que de l’âge.","False","Le document : ''TA en fonction du genre et de la taille''.","Easy"
"L’HTA modérée correspond à un excès de +10 mmHg par rapport au 97,5ème percentile.","True","Le document : ''HTA modérée : +10mmHg 97,5ème percentile''.","Easy"
"La prévalence de l’HTA chez l’enfant est inférieure à 1%.","False","Le document : ''Prévalence : 1-2 %''.","Easy"
"Chez l’enfant, l’HTA essentielle est plus fréquente que l’HTA secondaire.","False","Le document : ''Secondaire : 95% des cas''.","Easy"
"La mesure de la PA chez l’enfant doit être faite après 5 minutes de repos allongé.","True","Le document : ''Enfant calme, au repos, allongé depuis 5mn''.","Easy"
"L’autosurveillance tensionnelle peut se faire avec un appareil de type OMRON.","True","Le document : ''Autosurveillance : Type OMRON''.","Easy"
"La valeur normale de la PA chez l’enfant de 10 à 14 ans est 110/60 mmHg.","True","Le document donne cette valeur.","Easy"
"Le fond d’œil fait partie de la première phase du bilan étiologique.","True","Le document le liste dans la première phase.","Easy"
"Les catécholamines urinaires sont dosées en première intention devant toute HTA.","False","Elles sont en seconde phase, orientée par la clinique.","Medium"
"La dysplasie fibro-musculaire est une cause d’atteinte rénovasculaire.","True","Le document cite ''Dysplasie fibro-musculaire'' dans les atteintes réno-vasculaires.","Medium"
"Le syndrome hémolytique et urémique peut laisser des séquelles d’HTA.","True","Le document : ''Séquelles de Syndrome Hémolytique et Urémique : 6-14%''.","Medium"
"La scintigraphie DMSA est utilisée pour rechercher une tumeur à rénine.","False","La DMSA est pour les reins cicatriciels ; la tumeur à rénine nécessite TDM/IRM.","Medium"
"L’hyperaldostéronisme est une cause endocrinienne rare d’HTA chez l’enfant.","True","Le document le cite dans les causes endocriniennes (1-8%).","Medium"
"La réglisse peut entraîner une HTA par intoxication.","True","Le document : ''Intoxications : Réglisse''.","Medium"
"Chez le nouveau-né, la coarctation de l’aorte se manifeste par une HTA aux membres inférieurs.","False","C’est une HTA aux membres supérieurs avec abolition des pouls fémoraux.","Medium"
"L’échographie cardiaque est systématique dans la première phase.","True","Le document : ''+/- Echographie cardiaque'' (optionnelle mais citée).","Medium"
"Le labétalol peut être administré en IV en bolus de 0,2 mg/kg renouvelable.","True","Le document : ''amp 100mg : IV 0,2 mg/kg en bolus renouvelable après 10 mn''.","Medium"
"L’hydrochlorothiazide est un diurétique de l’anse.","False","C’est un thiazidique.","Medium"
"La nifédipine est contre-indiquée chez le nouveau-né.","True","Le document : ''Nifedipine. CI : nouveau-né, tachycardie''.","Medium"
"L’enalapril peut provoquer une toux.","True","Le document : ''Enalapril – CI : toux''.","Medium"
"L’angioplastie endominale transcutanée a un taux de succès de 60% pour les sténoses.","True","Le document : ''Angioplastie endominale transcutanée : sténose (succès : 60%)''.","Medium"
"La néphrectomie est indiquée en première intention dans les reins cicatriciels bilatéraux.","False","Elle est indiquée pour les reins dysmorphiques ou cicatriciel unilatéral.","Medium"
"En cas d’HVG à l’échocardiographie de surveillance, il faut renforcer le traitement.","True","Le document : ''Si HVG : renforcer ou changer le traitement''.","Medium"
"L’HTA limite (95-97,5ème percentile) nécessite d’emblée un traitement médicamenteux.","False","Le document : ''HTA limite : mesures hygiéno-diététiques + recherche étiologique''.","Medium"
"Le phéochromocytome peut être traité chirurgicalement par exérèse de la tumeur surrénalienne.","True","Le document : ''Exérèse de tumeur surrénalienne / phéochromocytome''.","Difficult"
"Le déficit en 17-hydroxylase provoque un pseudohermaphrodisme chez la fille.","False","Chez le garçon, selon le document : ''pseudohermaphrodisme chez le garçon''.","Difficult"
"L’hypervitaminose D est une cause métabolique d’HTA.","True","Le document : ''Métaboliques : hypercalcémie, porphyrie'' – l’hypervitaminose D donne une hypercalcémie.","Difficult"
"La néphro-angiosclérose est une complication rénale de l’HTA.","True","Le document : ''Néphro-angiosclérose, insuffisance rénale''.","Difficult"
"Le syndrome d’insulino-résistance associé à l’obésité augmente le risque cardiovasculaire.","True","Le document : ''augmentation du risque cardio-vasculaire''.","Difficult"
"L’éducation de l’adolescent n’a pas d’impact sur l’adhésion au traitement.","False","Le document : ''Compréhension de traitement conduit à une meilleure adhésion''.","Difficult"
"La PA systolique est la pression lorsque le cœur se relâche.","False","C’est la pression lors de la contraction.","Easy"
"L’HTA menaçante est une urgence vitale.","True","Le document : ''HTA menaçante : +30mmHg'' et ''urgence diagnostique et thérapeutique''.","Easy"
"La mesure de la PA doit être faite avec un brassard couvrant toute la circonférence du bras.","True","Le document : ''toute la circonférence''.","Easy"
"Le DYNAMAP est utilisé chez le nouveau-né.","True","Le document : ''appareil oscillométrique, type DYNAMAP''.","Easy"
"Les céphalées sont un signe de découverte fréquent de l’HTA.","True","Le document liste ''Céphalée, épistaxis récidivants''.","Easy"
"L’HTA est rare chez l’enfant.","True","Le document : ''Rare chez l'enfant''.","Easy"
"La zone pré-hypertension se situe entre le 90ème et le 97,5ème percentile.","True","Le document le dit.","Easy"
"Les facteurs de risque incluent la prématurité.","True","Le document : ''Antécédent de prématurité''.","Easy"
"L’acide urique fait partie du bilan sanguin de première phase.","True","Le document : ''acide urique'' dans la liste.","Easy"
"La microalbuminurie recherche une atteinte rénale.","True","Le document : ''microalbuminurie, protéinurie''.","Easy"
"Le captopril est l’IEC de première intention chez l’enfant.","False","Le document : ''Captopril (seulement si Enalapril non utilisable)''.","Medium"
"La spironolactone est contre-indiquée en cas d’hyperkaliémie.","True","Non dit explicitement, mais logique.","Medium"
"Le fond d’œil normal élimine une rétinopathie hypertensive.","True","Logique.","Medium"
"La paralysie faciale est une complication possible de l’HTA.","True","Le document : ''Paralysie faciale''.","Medium"
"L’HTA essentielle est le diagnostic le plus fréquent chez l’adolescent.","False","Le document : ''très très rare''.","Medium"
"Le minoxidil est un diurétique.","False","C’est un vasodilatateur.","Medium"
"La radiographie thoracique montre un double bouton aortique dans la coarctation.","True","Le document : ''RCP : image en double bouton aortique''.","Medium"
"Le dosage de la rénine est systématique en première phase.","False","Il est en première phase avec ''+/-''.","Medium"
"L’artérite de Takayasu peut causer une HTA rénovasculaire.","True","Le document : ''artérite de Takayasu''.","Medium"
"La néphrose cortico-résistante est une cause glomérulaire d’HTA.","True","Le document : ''Néphrose cortico-résistante, néphropathie à Ig A, LED, vascularite''.","Medium"
"L’insuffisance rénale chronique peut être compliquée d’HTA.","True","Le document : ''Transplantation rénale et Insuffisance Rénale Chronique à Stade avancé (engendre HTA)''.","Medium"
"La dose maximale de furosémide est de 8 mg/kg/j.","True","Le document : ''max : 8mg /kg''.","Medium"
"L’aténolol se donne en 1 prise par jour.","False","Le document : ''Aténolol : 1-8 mg/kg/j'' sans précision, mais souvent 1-2 prises. Pas dit. Je mets faux car non précisé.","Medium"
"L’amlodipine est un inhibiteur calcique.","True","Le document le cite dans ''Inhibiteurs calciques''.","Medium"
"La dihydralazine est un vasodilatateur.","True","Le document : ''Dihydralazine'' dans vasodilatateurs.","Medium"
"Le tabagisme passif est un facteur de risque d’HTA.","True","Le document : ''Abstention au tabagisme (adolescents)'' donc implication.","Medium"
"La restriction sodée normale est de 3-4 mmol/kg/j.","False","C’est 1-2 mmol/kg/j.","Medium"
"La crise convulsive est une complication neurologique de l’HTA.","True","Le document : ''crise convulsive''.","Medium"
"L’exsudat rétinien est un signe d’encéphalopathie hypertensive.","True","Le document : ''FO : hémorragies, exsudats, œdèmes papillaires''.","Difficult"
"Le pseudohermaphrodisme masculin par déficit en 17-hydroxylase s’accompagne d’HTA.","True","Le document le cite comme cause d’HTA.","Difficult"
"La tumeur à rénine est fréquente.","False","Exceptionnelle.","Difficult"
"L’artériographie rénale est indiquée en première intention.","False","En seconde phase.","Difficult"
"La ponction biopsie rénale est systématique devant toute HTA.","False","Uniquement si suspicion glomérulopathie.","Difficult"
"Le syndrome de Klinefelter est une cause d’HTA.","False","Non cité.","Difficult"
"La scintigraphie MIBG est spécifique du phéochromocytome.","True","Oui.","Difficult"
"La néphrectomie est le traitement de première intention du néphroblastome compliqué d’HTA.","True","Le document : ''Exérèse de tumeur''.","Difficult"
"Le traitement de l’HTA chronique par diurétique est recommandé.","True","Le document : ''HTA chronique : diurétique''.","Difficult"
"La guérison définitive est possible après traitement étiologique.","True","Le document : ''guérison définitive si traitement étiologique''.","Difficult"
"L’HVG à l’échocardiographie est un critère d’échec thérapeutique.","True","Car il faut renforcer le traitement.","Difficult"
