"question","answer","explanation","difficulty"
"Expliquez pourquoi le RGO est très fréquent chez les nourrissons de moins de 3 mois.","Le RGO physiologique est favorisé par l'immaturité du cardia, la faible capacité gastrique et la position allongée, entraînant un trop-plein et une remontée du contenu gastrique.","L'immaturité du SIO et la faible capacité gastrique expliquent le trop-plein et les régurgitations fréquentes, comme décrit dans la physiopathologie.","Medium"
"Pourquoi la manométrie œsophagienne est-elle utile dans l'exploration du RGO ?","Elle permet d'évaluer la dynamique du SIO et SSO et de détecter les asynchronismes nécessitant un traitement.","La manométrie quantifie les pressions œsophagiennes et met en évidence les anomalies de coordination sphinctérienne, information clé pour la prise en charge.","Difficult"
"Quels mécanismes physiopathologiques contribuent à l'agressivité du liquide gastrique sur l'œsophage ?","Acidité, pepsine, contenu liquide, solide ou gazeux, et anomalie de vidange gastrique.","La muqueuse œsophagienne tolère mal l'acidité et la pepsine, et le type de contenu gastrique peut aggraver le RGO.","Medium"
"Comment expliquer le rôle d'une hernie hiatale dans le RGO ?","La hernie hiatale déplace le cardia dans le thorax, réduisant l'étanchéité du SIO et favorisant le reflux.","Le déplacement anatomique entraîne une incompétence du SIO, provoquant des reflux gastriques inappropriés.","Medium"
"Pourquoi les mesures hygiéno-diététiques sont-elles efficaces pour le RGO ?","Elles réduisent la pression gastrique et facilitent la vidange, limitant le reflux.","Fractionner les repas et éviter la suralimentation diminue le trop-plein et la remontée du contenu gastrique.","Easy"
"Quel est le rôle de la Dompéridone dans le traitement du RGO ?","Prokinétique améliorant la vidange gastrique, réduisant le reflux.","Elle stimule la motricité gastrique, réduisant le gradient de pression et la fréquence des régurgitations.","Medium"
"Pourquoi les IPP sont utilisés malgré l'absence d'effet prokinétique ?","Pour neutraliser l'acidité gastrique et protéger l'œsophage.","Ils réduisent les lésions œsophagiennes en diminuant l'agressivité du contenu gastrique.","Medium"
"Quels sont les risques respiratoires liés au RGO sévère ?","Asthme, pneumonies récidivantes, toux nocturne.","Le reflux peut provoquer micro-aspirations et irritation des voies respiratoires supérieures.","Medium"
"Expliquez l'intérêt de l'endoscopie œsophagienne dans le RGO.","Diagnostiquer formellement l'œsophagite et relier symptômes à lésions.","Elle permet de visualiser les lésions œsophagiennes responsables des symptômes cliniques.","Difficult"
"Pourquoi le traitement chirurgical par fundoplicature de Nissen est réservé à certains cas ?","Indiqué si traitement médical échoue ou complications sévères.","La chirurgie corrige l'incompétence sphinctérienne anatomiquement mais n'est pas nécessaire dans tous les cas.","Medium"
