"question","answer","explanation","difficulty"
"La bilharziose hépatique est due uniquement à S. Mansoni.","False","Le document mentionne deux espèces : S. Mansoni et S. Japonicum (même si S. Japonicum est inexistant à Madagascar).","Easy"
"À Madagascar, la bilharziose hépatique touche essentiellement la côte Ouest.","False","Le document indique 'Touche essentiellement la côte Est'.","Easy"
"La bilharziose hépatique peut se compliquer d'une hémorragie digestive par rupture de varices œsophagiennes.","True","Le document le mentionne explicitement comme une complication grave pouvant entraîner le décès.","Easy"
"Le cycle parasitaire de S. Mansoni nécessite un hôte intermédiaire mollusque.","True","Le document indique : 'Libération de miracidium à la recherche d'hôte intermédiaire : Mollusques (pénétration active)'.","Easy"
"Les premières manifestations de l'atteinte hépatique apparaissent généralement 1 à 2 ans après la contamination.","False","Le document précise '10-20 ans après la contamination'.","Easy"
"Dans la bilharziose hépatique sans signe de décompensation, le bilan hépatique montre une cytolyse élevée.","False","Le document indique 'Pas de cytolyse hépatique (ASAT et ALAT normales)'.","Easy"
"La sérologie bilharzienne positive indique une infection évolutive nécessitant un traitement.","False","Le document précise qu'elle n'indique pas l'évolutivité et reste positive à vie, on ne traite pas une sérologie positive seule.","Easy"
"L'endoscopie digestive haute est utile pour rechercher des varices œsophagiennes.","True","Le document mentionne l'endoscopie digestive haute avec ++ pour visualiser les varices œsophagiennes et cardio-tubérositaires.","Easy"
"Le Praziquantel est le traitement de l'hypertension portale dans la bilharziose hépatique.","False","Le Praziquantel traite l'infestation parasitaire, tandis que le propranolol et la ligature traitent l'hypertension portale.","Easy"
"La biopsie de la muqueuse rectale peut montrer des œufs de bilharzies enchâssées.","True","Le document l'affirme dans la section examens complémentaires.","Easy"
"La bilharziose hépatique évolue vers une cirrhue avec nodules de régénération.","False","Le document insiste : 'Pas de nodule de régénération : PAS DE CIRRHOSE'.","Medium"
"L'échographie abdominale dans la bilharziose hépatique montre une hypertrophie du lobe droit et une atrophie du lobe gauche.","False","Le document indique le contraire : 'Atrophie du lobe droit, Hypertrophie du lobe gauche'.","Medium"
"Les granulations blanchâtres au niveau de la paroi rectale sont évocatrices de bilharziose.","True","Le document mentionne 'Surtout : granulations blanchâtres au niveau de la paroi rectale' comme lésion évocatrice.","Medium"
"Le propranolol est un bêta-bloquant utilisé dans le traitement de l'hypertension portale à vie.","True","Le document indique : 'Propranolol (80-160 mg/j, traitement à vie)'.","Medium"
"La ponction biopsie hépatique montre toujours des granulomes centrés par un œuf.","False","Le document précise qu'il peut y avoir des lésions moins caractéristiques comme une fibrose portale ou une granulomatose sans œuf visible.","Medium"
"L'hypersplénisme est traité par splénectomie selon le document.","True","Le document indique : 'Hypersplénisme : chirurgie' (splénectomie).","Medium"
"La bilharziose hépatique peut donner un cancer primitif du foie.","False","Le document affirme clairement 'Pas de cancer primitif du foie' car pas de nodules de régénération.","Medium"
"Les varices œsophagiennes dans la bilharziose hépatique sont souvent de petite taille.","False","Le document mentionne 'Varices œsophagiennes (énormes au cours de BH)'.","Medium"
"Le traitement de masse est un moyen préventif de la bilharziose.","True","Le document liste 'Traitement de masse' parmi les moyens préventifs.","Medium"
"L'hypertension porto-pulmonaire est une complication de la bilharziose hépatique.","True","Le document la cite dans la liste des complications.","Medium"
"La cholestase de la bilharziose hépatique est souvent ictérique.","False","Le document précise 'cholestase anictérique' donc sans ictère.","Medium"
"La rectosigmoïdoscopie est inutile dans le diagnostic de bilharziose hépatique.","False","Le document la recommande pour visualiser les lésions évocatrices et réaliser des biopsies.","Medium"
"La destruction des mollusques hôtes intermédiaires peut être réalisée par élevage de certains poissons ou de canards.","True","Le document le mentionne comme moyen préventif.","Medium"
"Une splénomégalie de stade 3-4 est absente dans la bilharziose hépatique.","False","Le document indique 'Splénomégalie importante (stade 3-4) il n'y a pas de BH sans splénomégalie'.","Medium"
"Un patient avec bilharziose hépatique et hépatite B évolue plus rapidement vers l'insuffisance hépatocellulaire.","True","Le document : 'Installation rapide d'une IHC (ascite, OMI...) Evolution rapide'.","Difficult"
"La ligature des varices œsophagiennes est indiquée en première intention avant le propranolol.","False","Le document associe les deux : Propranolol et ligature des varices œsophagiennes. L'ordre n'est pas spécifié mais les deux sont indiqués.","Difficult"
"La ponction biopsie hépatique est indispensable au diagnostic de bilharziose hépatique.","False","Le document ne la présente pas comme indispensable ; d'autres examens comme la biopsie rectale ou l'échographie sont suffisants.","Difficult"
"Le Praziquantel peut être administré sur une durée maximale de 3 jours.","True","Le document précise 'une à 2 prises en un seul jour (maximum 3 jours)'.","Difficult"
"La TDM est indispensable au diagnostic de bilharziose hépatique.","False","Le document dit 'TDM-IRM : non indispensable au diagnostic'.","Difficult"
"L'ascite est une complication précoce de la bilharziose hépatique.","False","L'ascite apparaît plus tard dans l'évolution, comme signe d'HTP décompensée. Le document la cite dans 'Plus tard : apparition des signes cliniques d'HTP'.","Difficult"
