"question","answer","explanation","difficulty"
"Les mouvements respiratoires fœtaux avant la naissance permettent une hématose.","False","Le document indique qu'avant la naissance, il y a des mouvements respiratoires mais sans hématose.","Easy"
"Le surfactant est libéré par les pneumocytes de type II.","True","Le document précise que le surfactant est libéré massivement par les pneumocytes de type II de la paroi alvéolaire.","Easy"
"La circulation fœtale est caractérisée par un fonctionnement en série des ventricules.","False","Le document mentionne un fonctionnement en parallèle des ventricules gauche et droit chez le fœtus.","Easy"
"La température du fœtus in utero est inférieure à celle de la mère.","False","In utéro, la température du fœtus est supérieure à celle de la mère de 0,3 à 0,8°C.","Easy"
"La glycémie du nouveau‑né à terme se normalise 4 à 6 heures après la naissance.","True","Selon le document, la glycémie chute à 1 heure puis se normalise 4 à 6 heures après la naissance.","Easy"
"La succion‑déglutition est mature à 40 SA.","False","Le document indique que la succion‑déglutition est mature à 34‑36 SA.","Easy"
"Le foramen ovale est l'un des shunts fœtaux.","True","La circulation fœtale est caractérisée par 3 shunts dont le foramen ovale.","Easy"
"L'évacuation du liquide pulmonaire est accélérée chez les enfants nés par césarienne.","False","Le document précise que l'évacuation du liquide pulmonaire est ralentie chez les enfants nés par césarienne.","Easy"
"L'asphyxie périnatale peut entraîner une destruction du surfactant.","True","Le document cite l'asphyxie périnatale comme un phénomène pouvant détruire le surfactant.","Medium"
"La fermeture du canal d'Arantius est due à l'augmentation de la pression systémique.","False","Le clampage du cordon entraîne la disparition du retour veineux ombilical, ce qui ferme le canal d'Arantius, et non l'augmentation de la pression systémique.","Medium"
"La conduction est une perte thermique par échange avec l'air circulant.","False","La conduction est la perte par différence de température entre la peau et la surface sur laquelle il est posé, tandis que la convection dépend de l'air circulant.","Medium"
"La motricité intestinale de jeûne est désordonnée avant 31 SA.","True","Le document indique que l'action propulsive de jeûne est très désordonnée avant 31 SA.","Medium"
"La glycogénolyse et la néoglucogenèse permettent la normalisation de la glycémie sans alimentation.","False","La glycémie se normalise grâce à la glycogénolyse et la néoglucogenèse, mais relayée par une alimentation précoce, ce qui suggère que l'alimentation est nécessaire pour maintenir la normalisation.","Medium"
"La prématurité n'a pas d'effet sur l'évacuation du liquide pulmonaire.","False","Le document mentionne que l'évacuation du liquide pulmonaire est ralentie en cas de prématurité.","Medium"
"Le clampage du cordon entraîne une augmentation des résistances pulmonaires.","False","C'est l'aération alvéolaire qui diminue les résistances pulmonaires, pas le clampage directement.","Medium"
"La thermogenèse par lipolyse de la graisse protège le nouveau‑né contre l'hypothermie.","True","Le document indique une production de chaleur par thermogenèse via lipolyse, et mentionne un risque d'hypothermie, donc cette thermogenèse est protectrice.","Medium"
"Un nouveau‑né à 32 SA a une motricité postprandiale détectable mais une succion‑déglutition immature.","True","La motricité postprandiale est détectable à partir de 31 SA (donc à 32 SA oui). La succion‑déglutition est mature à 34‑36 SA (donc à 32 SA immature).","Difficult"
"La fermeture du foramen ovale est définitive dès la première respiration.","False","Le document indique que la fermeture du foramen ovale survient lorsque la pression OG devient supérieure à OD, mais une réouverture est possible en cas de pathologie. L'affirmation est trop absolue.","Difficult"
"Chez un nouveau‑né à terme ayant une infection bactérienne, le risque d'hypothermie est diminué car l'inflammation augmente la thermogenèse.","False","L'infection bactérienne détruit le surfactant et n'est pas mentionnée comme augmentant la thermogenèse. L'affirmation est non fondée.","Difficult"
"La valeur glycémique la plus basse chez le nouveau‑né à terme survient 4 heures après la naissance.","False","Le document précise que la glycémie chute pour atteindre le niveau le plus bas 1 heure après la naissance.","Difficult"
