"question","answer","explanation","difficulty"
"Le développement somatique commence à la naissance et se termine à l'âge adulte.","False","Le document : 'Début = dès la conception ; fin = âge adulte'.","Easy"
"À 5 mois, le poids de l'enfant est normalement le double du poids de naissance.","True","Le document : 'A 5 mois : P=PN x 2'.","Easy"
"La taille moyenne à 6 mois est de 65 cm.","True","Le document : '6 mois : 65'.","Easy"
"Le périmètre crânien à 12 mois est de 47 cm.","True","Le document : '12 mois : 47'.","Easy"
"L'IMC normal est compris entre 20 et 25.","False","Le document : 'normal : 18-24'.","Easy"
"La fontanelle postérieure se ferme avant 2 mois.","True","Le document : 'Fontanelle postérieure : fermeture avant 2 mois'.","Easy"
"Le rythme de surveillance de la croissance entre 2 et 6 ans est une fois par an.","False","Le document : '2 à 6 ans : 2 fois par an'.","Easy"
"La maturation osseuse est évaluée par radiographie.","True","Le document : 'Mesure de la maturation osseuse : radiographie : âge osseux'.","Easy"
"La dentition temporaire compte 24 dents.","False","Le document : '6 mois -3 ans : 20 dents'.","Easy"
"Les premières molaires définitives poussent vers 6 ans.","True","Le document : 'Vers 6 ans : chute des 1ères dents et poussée des 1ères molaires : 24 dents'.","Medium"
"Le bombement de la fontanelle antérieure évoque une déshydratation.","False","Le document : 'Bombement : tension intracrânienne'.","Medium"
"La dépression de la fontanelle évoque une hypertension intracrânienne.","False","Le document : 'Dépression : déshydratation'.","Medium"
"La taille à 2 ans est de 85 cm.","True","Le document : '2 ans : 85'.","Medium"
"Le périmètre crânien à 5 ans est de 51 cm.","True","Le document : '5 ans : 51'.","Medium"
"Les hormones thyroïdiennes sont des facteurs intrinsèques de croissance.","True","Le document : 'Hormonaux : Hormones de croissance, Hormones thyroïdiennes, Hormones corticosurrénaliennes, Hormones sexuelles'.","Medium"
"Le périmètre thoracique à 12 mois est inférieur au périmètre crânien.","False","Le document : '12 mois : PT > PC' (car PTPC).","Medium"
"Le gain de poids annuel entre 2 ans et la puberté est de 3 kg.","False","Le document : 'Gain de 2kg par an environ'.","Medium"
"À la puberté, les garçons augmentent leur masse grasse.","False","Le document : 'Garçon : augmentation de la masse maigre (taille et force musculaire) ; Fille : augmentation de la masse grasse'.","Difficult"
"La mesure de la taille chez l'enfant de moins de 2 ans se fait en position debout.","False","Le document : 'Position couchée chez moins de 2 ans, Debout chez plus de 2 ans'.","Difficult"
"Les dents de sagesse (3èmes molaires) poussent vers 18 ans.","True","Le document : '18 ans : + 4 dernières molaires (dents de sagesse) : 32 dents'.","Difficult"
