"front","back","cognitive_level"
"Quels sont les deux processus qui constituent le développement somatique ?","La croissance et la maturation.","Recall"
"Citez trois caractéristiques du développement somatique.","- Global (tête, corps, organes)
- Variable selon les périodes de la vie
- Propre à chaque individu","Recall"
"Citez quatre facteurs intrinsèques du développement somatique.","- Génétiques (familial, ethnique, sexuel)
- Hormonaux (hormone de croissance, hormones thyroïdiennes, corticosurrénaliennes, sexuelles)","Recall"
"Citez cinq facteurs extrinsèques du développement somatique.","- Alimentation
- Hygiène de vie
- Conditions socio-économiques
- Conditions psycho-affectives
- Suivi médical","Recall"
"À quel moment se produit la sécrétion de l’hormone de croissance ?","Pendant le sommeil profond.","Recall"
"Quelle est la perte de poids physiologique normale chez le nouveau-né pendant les 3 premiers jours ?","Moins de 10 % du poids de naissance.","Recall"
"À 5 mois, quel est le poids normal par rapport au poids de naissance ?","Poids = poids de naissance x 2.","Recall"
"À 12 mois, quel est le poids normal par rapport au poids de naissance ?","Poids = poids de naissance x 3.","Recall"
"À 2 ans, quel est le poids normal par rapport au poids de naissance ?","Poids = poids de naissance x 4, puis fonte du panicule adipeux.","Recall"
"Quel est le gain de poids annuel moyen de 2 ans jusqu’à la puberté ?","Gain de 2 kg par an environ.","Recall"
"Quelle est la différence de composition corporelle à la puberté entre garçons et filles ?","- Garçon : augmentation de la masse maigre (taille et force musculaire)
- Fille : augmentation de la masse grasse","Recall"
"Quelle est la taille moyenne d’un nouveau-né à terme ?","50 cm.","Recall"
"Donnez les tailles normales à 6 mois, 12 mois, 2 ans, 3 ans et 4 ans.","- 6 mois : 65 cm
- 12 mois : 75 cm
- 2 ans : 85 cm
- 3 ans : 93 cm
- 4 ans : taille de naissance x 2","Recall"
"Quel est le gain de taille annuel moyen de 5 à 12 ans ?","Gain de 5 à 6 cm par an.","Recall"
"Comment mesure-t-on la taille selon l’âge ?","- Position couchée chez l’enfant de moins de 2 ans
- Debout chez l’enfant de plus de 2 ans","Recall"
"À quoi sert l’IMC (Indice de Masse Corporelle) ?","Évaluer la corpulence et prévenir les troubles nutritionnels.","Recall"
"Quelle est la formule de l’IMC et sa valeur normale ?","IMC = Poids (kg) / Taille² (m²). Valeur normale : 18-24 kg/m² (indice de Quetelet).","Recall"
"Quel est le périmètre crânien (PC) normal du nouveau-né à terme ?","35 cm.","Recall"
"Quelle est la formule approximative du PC jusqu’à 12 mois ?","PC = (taille/2) + 10.","Recall"
"Donnez les PC normaux à 12 mois, 2 ans, 3 ans, 5 ans, 10 ans et chez l’adulte.","- 12 mois : 47 cm
- 2 ans : 48 cm
- 3 ans : 49,5 cm
- 5 ans : 51 cm
- 10 ans : 52,5 cm
- Adulte : 55 cm","Recall"
"Quelles sont les deux fontanelles à la naissance et leurs délais de fermeture normaux ?","- Fontanelle antérieure (losange 3 cm) : fermeture entre 15 et 18 mois (anomalie si >24 mois)
- Fontanelle postérieure : fermeture avant 2 mois","Recall"
"Quelles sont les anomalies de fermeture des fontanelles et leurs causes ?","- Fermeture trop tôt : craniosténose
- Fermeture tardive : rachitisme
- Bombement : hypertension intracrânienne
- Dépression : déshydratation","Recall"
"À quel âge le périmètre thoracique (PT) rejoint-il le périmètre crânien (PC) ?","À 6 mois, PT = PC.","Recall"
"Quel est le rythme de surveillance de la croissance selon l’âge ?","- Jusqu’à 6 mois : mensuel (1er certificat de santé à J8)
- 6-12 mois : trimestriel (certificat à 9 mois)
- 1-2 ans : tous les 4 mois (certificat à 2 ans)
- 2-6 ans : 2 fois par an","Recall"
"Où sont enregistrées les mesures de croissance et avec quoi sont-elles comparées ?","Dans le carnet de santé, retranscrites sur les courbes, comparées aux valeurs standards et aux valeurs précédentes de l’enfant.","Recall"
"Qu’est-ce que la maturation osseuse et comment la mesure-t-on ?","L’ossification (calcification) des os, qui débute dès le 5ème mois de vie intra-utérine et se poursuit jusqu’à la fin de l’adolescence. On la mesure par radiographie (âge osseux).","Recall"
"Quand débute et se termine la maturation dentaire ?","Débute à la fin de la vie embryonnaire et se termine à l’âge adulte.","Recall"
"Quels sont les deux types de dentition ?","Dentition temporaire (dents de lait) et dentition définitive.","Recall"
"Combien de dents compte la dentition temporaire, sur quelle période et dans quel ordre ?","20 dents, de 6 mois à 3 ans. Ordre : 8 incisives, 4 premières molaires, 4 canines, 4 deuxièmes molaires.","Recall"
"Quel est le calendrier de la dentition définitive ?","- Vers 6 ans : chute des premières dents et poussée des premières molaires → 24 dents
- 12 ans : + 4 deuxièmes molaires → 28 dents
- 18 ans : + 4 dents de sagesse → 32 dents","Recall"
