"question","answer","explanation","difficulty"
"Quels sont les trois caractéristiques du développement somatique selon le document ?","Global (tête et corps), variable selon les périodes de la vie, propre à chaque individu.","Le document les donne.","Easy"
"Citez quatre facteurs intrinsèques du développement somatique.","Génétiques (familial, ethnique, sexuel), hormonaux (hormone de croissance, thyroïdiennes, corticosurrénaliennes, sexuelles).","Le document les cite.","Easy"
"Citez quatre facteurs extrinsèques du développement somatique.","Alimentation, hygiène de vie, conditions socio-économiques, conditions psycho-affectives, suivi médical.","Le document les donne.","Easy"
"Quel est le rythme de surveillance de la croissance selon l'âge ?","Jusqu'à 6 mois : mensuel ; 6-12 mois : trimestriel ; 1-2 ans : tous les 4 mois ; 2-6 ans : 2 fois par an.","Le document le précise.","Easy"
"Quelle est l'utilité de l'IMC (indice de Quetelet) ?","Évaluer la corpulence et prévenir les troubles nutritionnels.","Le document : 'Évaluation corpulence et prévenir les troubles nutritionnels'.","Easy"
"Quelles sont les quatre anomalies de la fontanelle et leurs significations ?","Fermeture trop tôt : craniosténose ; fermeture tardive : rachitisme ; bombement : hypertension intracrânienne ; dépression : déshydratation.","Le document les donne.","Medium"
"Quelle est la différence de prise de poids à la puberté entre garçons et filles ?","Garçons : augmentation de la masse maigre (taille et force musculaire). Filles : augmentation de la masse grasse.","Le document le précise.","Medium"
"Quel est l'ordre d'apparition des dents temporaires (20 dents) ?","1. 8 incisives, 2. 4 premières molaires, 3. 4 canines, 4. 4 deuxièmes molaires.","Le document donne l'ordre.","Medium"
"Quels sont les deux types de dentition et leurs âges d'apparition ?","Dentition temporaire (dents de lait) : de 6 mois à 3 ans (20 dents). Dentition définitive : vers 6 ans (24 dents), 12 ans (28 dents), 18 ans (32 dents).","Le document le décrit.","Medium"
"À quoi sert le suivi des courbes de croissance dans le carnet de santé ?","Comparer aux valeurs standards pour dépister les écarts et aux valeurs précédentes de l'enfant pour voir les tendances.","Le document le précise.","Medium"
"Un enfant de 4 ans mesure 95 cm. Sa taille de naissance était de 48 cm. Est-ce normal ?","La taille à 4 ans doit être environ le double de la taille de naissance (48x2=96 cm). 95 cm est normal.","Basé sur '4 ans : TNx2'.","Medium"
"Un enfant de 10 ans a un périmètre crânien de 52,5 cm. Est-ce normal ?","Oui, le document donne PC à 10 ans = 52,5 cm.","Medium"
"Un enfant de 18 mois a une fontanelle antérieure encore palpable. Faut-il s'inquiéter ?","Non, la fermeture normale se fait entre 15 et 18 mois. L'anomalie est si dépasse 24 mois.","Basé sur 'fermeture entre 15-18, anomalie si dépasse 24 mois'.","Difficult"
"Un nouveau-né a un poids de 3 kg. Quel poids attendu à 5 mois, 12 mois et 2 ans ?","5 mois : 6 kg (x2). 12 mois : 9 kg (x3). 2 ans : 12 kg (x4).","Basé sur les normes.","Difficult"
"Un enfant de 3 ans mesure 93 cm. Est-ce conforme à la norme ?","Oui, le document donne 93 cm à 3 ans.","Difficult"
"Un enfant de 6 ans a un périmètre crânien de 50 cm. Est-ce normal ?","Le document donne PC à 5 ans = 51 cm, à 10 ans = 52,5 cm. À 6 ans, 50 cm est légèrement bas mais dans les limites.","Difficult"
"Quel est l'intérêt de la mesure du périmètre crânien ?","Reflet de la croissance du cerveau.","Le document : 'reflet de la croissance du cerveau'.","Difficult"
"À partir de quel âge mesure-t-on la taille debout ?","Après 2 ans.","Le document : 'Debout chez plus de 2 ans'.","Difficult"
"Quelle est la taille moyenne à 2 ans ?","85 cm.","Le document le donne.","Difficult"
"Quel est le poids moyen à 2 ans si le poids de naissance était de 3,2 kg ?","P = PN x 4 = 12,8 kg.","Basé sur 'A 2 ans : P = PN x 4'.","Difficult"
