question, answer, explanation, difficulty
"La puberté dure environ 4 ans.", True, "Le document : 'Cette période dure environ 4 ans'", "Easy"
"Le développement mammaire est la première manifestation de la puberté chez la fille.", True, "Le document : 'La première manifestation de la puberté est le développement des seins'", "Easy"
"Le développement mammaire physiologique chez la fille se situe entre 10 et 14 ans.", False, "Le document : 'entre 8 et 13 ans'", "Easy"
"Le stade S5 de Tanner correspond au développement maximum du sein.", False, "Le document : 'S5 : aspect adulte. Disparition de la saillie de l'aréole'", "Easy"
"La ménarche apparaît autour de 13 ans.", True, "Le document : 'Les règles : (ménarche) apparaissent autour de 13 ans'", "Easy"
"Les premières règles surviennent 3 ans après les premiers signes pubertaires.", False, "Le document : '2-2,5 ans après'", "Easy"
"Le premier signe de puberté chez le garçon est l'augmentation du volume testiculaire.", True, "Le document : 'Le premier signe de puberté est l'augmentation de volume testiculaire'", "Easy"
"Le volume testiculaire normal au début de la puberté est > 4 ml.", True, "Le document : 'Le volume testiculaire devient > 4ml'", "Easy"
"La gynécomastie bilatérale chez le garçon est un signe pathologique.", False, "Le document : 'Gynécomastie bilatérale : Chez 30 à 65% des garçons, régresse en quelques mois'", "Medium"
"La vitesse de croissance chez la fille atteint 8 cm/an vers 12 ans.", True, "Le document : '8cm/an vers l'âge de 12 ans'", "Easy"
"La vitesse de croissance chez le garçon atteint 10 cm/an vers 14 ans.", True, "Le document : '10cm/an vers l'âge de 14 ans'", "Easy"
"La croissance pubertaire totale est plus importante chez la fille que chez le garçon.", False, "Le document : 'fille : 23-25 cm, garçon : 25-28 cm'", "Easy"
"La taille finale est atteinte à 16 ans chez la fille.", True, "Le document : 'Arrêt à 16 ans'", "Easy"
"La taille finale est atteinte à 18 ans chez le garçon.", True, "Le document : 'La taille finale est atteinte autour de 18 ans'", "Easy"
"Le stade P1 correspond à quelques poils longs sur le pubis.", False, "Le document : 'P1 : absence de pilosité'", "Easy"
"Le stade G2 correspond à un volume testiculaire de 4 à 6 ml.", True, "Le document : 'G2 : augmentation du volume testiculaire de 4 à 6ml'", "Easy"
"La pilosité pubienne peut précéder le développement mammaire chez 16% des filles.", True, "Le document : 'Elle peut parfois précéder le développement mammaire dans 16% des cas'", "Medium"
"L'apparition du sésamoïde du pouce à 11 ans est un signe de maturation osseuse.", True, "Le document : 'Apparition du sésamoïde du pouce à 11 ans'", "Medium"
"La pilosité pubienne chez le garçon apparaît en moyenne 1 an après le début du développement testiculaire.", False, "Le document : '6 mois après'", "Medium"
"La modification de la voix chez le garçon est constante et précoce.", False, "Le document : 'La modification de la voix est variable'", "Easy"
"La gynécomastie bilatérale régresse dans la quasi-totalité des cas.", True, "Le document : 'Régresse en quelques mois dans la quasi-totalité des cas'", "Medium"
"Le stade S3 de Tanner correspond à une glande mammaire qui dépasse la surface de l'aréole.", True, "Le document : 'S3 : la glande mammaire dépasse la surface de l'aréole'", "Medium"
"Le stade S4 de Tanner correspond à un aspect adulte.", False, "Le document : 'S4 : développement maximum du sein avec saillie de l'aréole'", "Medium"
"La pilosité pubienne P3 correspond à une pilosité au-dessus de la symphyse pubienne.", True, "Le document : 'P3 : pilosité pubienne au-dessus de la symphyse pubienne'", "Medium"
"Les cycles deviennent ovulatoires immédiatement après les premières règles.", False, "Le document : '18-24 mois après les premières règles'", "Easy"
"L'ovaire à la puberté mesure 2 à 3 cm avec des images liquidiennes.", True, "Le document : 'A la puberté, 2 à 3 cm avec image liquidienne de 7 à 8 mm'", "Medium"
"Le développement pubertaire est contrôlé par des facteurs neuroendocriniens et endocriniens.", True, "Le document : 'Le développement pubertaire est contrôlé par des facteurs neuroendocriniens et endocriniens'", "Easy"
"La puberté désigne uniquement les phénomènes physiques.", False, "Le document : 'ensemble des phénomènes physiques et psychiques'", "Easy"
"Le déclenchement de la puberté est une réactivation de la fonction gonadotrope après quiescence.", True, "Le document : 'réactivation de la fonction gonadotrope après une période de quiescence'", "Medium"
"La vulve à la puberté se modifie par verticalisation.", False, "Le document : 'Horizontalisation'", "Medium"
