question,answer,explanation,difficulty
"La névrite vestibulaire est une vestibulopathie périphérique aiguë bilatérale.",False,"Le document indique : vestibulopathie périphérique aiguë unilatérale.","Easy"
"La névrite vestibulaire donne un syndrome vertigineux central progressif.",False,"Le document précise : syndrome vertigineux périphérique isolé, brutal.","Easy"
"Le vertige de la névrite vestibulaire dure quelques heures à quelques jours (>24h).",True,"Le document mentionne : durant quelques heures à quelques jours (> 24h).","Easy"
"La névrite vestibulaire s’accompagne toujours de signes cochléaires (surdité, acouphène).",False,"Le document précise : Sans signe cochléaire (surdité, acouphène).","Easy"
"Le nystagmus de la névrite vestibulaire est horizonto-rotatoire.",True,"Le document indique : Nystagmus horizonto-rotatoire.","Easy"
"L’audition est normale dans la névrite vestibulaire.",True,"Le document précise : Audition normale.","Easy"
"Le syndrome de Lindsay Hemenway associe un VPPB après une névrite vestibulaire.",True,"Le document indique : Syndrome de LINDSAY HEMENWAY : VPPB après NV.","Easy"
"Le HSV1 est impliqué dans la pathogénie de la névrite vestibulaire.",True,"Le document mentionne : Réactivation du HSV1 au niveau du ganglion du nerf vestibulaire.","Easy"
"Le traitement de la névrite vestibulaire repose sur la méthylprednisolone IV.",True,"Le document indique : Méthylprednisolone IV à 1mg/kg/j.","Easy"
"L’acétyl-leucine est un antiémétique.",False,"Le document classe l’acétyl-leucine dans les vestibuloplégiques.","Easy"
"Le métoclopramide est un vestibuloplégique.",False,"Le document classe le métoclopramide dans les antiémétiques.","Easy"
"Le repos prolongé est recommandé dans la névrite vestibulaire.",False,"Le document déconseille : repos prolongé et vestibulopléqiques prolongés.","Easy"
"La rééducation vestibulaire est une leçon de thérapeutique.",True,"Le document conclut : Rééducation vestibulaire : leçon de thérapeutique.","Easy"
"La névrite vestibulaire peut récidiver sur le même côté ou de l’autre côté.",True,"Le document indique : Récidives de NV : NV du même côté ou de l’autre côté.","Medium"
"Le syndrome vestibulaire harmonieux est synonyme de syndrome vestibulaire central.",False,"Le document précise : Syndrome vestibulaire harmonieux (= périphérique).","Medium"
"L’épreuve calorique calibrée montre une hyperréflexie vestibulaire.",False,"Le document indique : Aréflexie / hyporéflexie vestibulaire non compensée.","Medium"
"Le déséquilibre persiste plusieurs semaines après la névrite vestibulaire.",True,"Le document mentionne : Déséquilibre persistant plusieurs semaines.","Medium"
"Les signes neurovégétatifs de la névrite vestibulaire incluent une perte de connaissance.",False,"Le document précise : jamais de perte de connaissance.","Medium"
"L’infarctus cérébelleux fait partie du diagnostic différentiel de la névrite vestibulaire.",True,"Le document cite : Infarctus cérébelleux dans les syndromes vertigineux d’origine centrale.","Medium"
"La récupération de l’équilibre statique se fait en plusieurs semaines.",False,"Le document indique : Equilibre statique rétabli en quelques jours.","Medium"
