"front","back","cognitive_level"
"Qu’est-ce qu’une névrite vestibulaire ?","Neuronite/névrite vestibulaire = vestibulopathie périphérique aiguë unilatérale, donnant un syndrome vertigineux périphérique isolé, brutal, avec un grand vertige invalidant. C’est une urgence neurosensorielle sans engagement du pronostic vital.","Recall"
"Quelles sont les trois caractéristiques du vertige dans la névrite vestibulaire ?","1) Grand vertige rotatoire invalidant ; 2) Durée de quelques heures à quelques jours (> 24h) ; 3) Accompagné de signes neurovégétatifs (nausées, vomissements, malaise) mais jamais de perte de connaissance.","Recall"
"Quel est l’élément clé qui distingue la névrite vestibulaire de la maladie de Ménière sur le plan symptomatique ?","L’absence de signes cochléaires (surdité, acouphène) dans la névrite vestibulaire, alors que la maladie de Ménière associe vertige, surdité fluctuante et acouphène.","Analysis"
"Quel type de nystagmus retrouve-t-on dans la névrite vestibulaire ?","Nystagmus horizonto-rotatoire.","Recall"
"Qu’est-ce qu’un syndrome vestibulaire harmonieux ?","Un syndrome vestibulaire périphérique caractérisé par une concordance directionnelle : si nystagmus à droite, déviations segmentaires à gauche, et inversement.","Understanding"
"Quel résultat trouve-t-on à l’épreuve calorique calibrée dans la névrite vestibulaire ?","Aréflexie ou hyporéflexie vestibulaire non compensée.","Recall"
"L’audiométrie est-elle normale ou anormale dans la névrite vestibulaire ?","Normale (audition normale).","Recall"
"Quelle est l’évolution typique de la névrite vestibulaire ?","Vertige : favorable en quelques jours. Déséquilibre persistant plusieurs semaines.","Recall"
"Qu’est-ce que le syndrome de Lindsay Hemenway ?","VPPB (vertige positionnel paroxystique bénin) survenant après une névrite vestibulaire.","Recall"
"Quelle est l’étiologie la plus probable de la névrite vestibulaire ?","Réactivation du HSV1 (Herpes Simplex Virus type 1) au niveau du ganglion du nerf vestibulaire. Parfois syndrome viral rhinopharyngé précédant l’épisode. Des lésions nerveuses d’origine virale ont été retrouvées en histopathologie post-mortem.","Recall"
"Pourquoi dit-on que la névrite vestibulaire équivaut à une section du nerf vestibulaire ?","Parce que la lésion nerveuse d’origine virale entraîne une perte brutale et unilatérale de la fonction vestibulaire, comparable fonctionnellement à une section nerveuse.","Understanding"
"Quels sont les deux principaux diagnostics différentiels de la névrite vestibulaire ?","1) Maladie de Ménière ; 2) Syndrome vertigineux d’origine centrale (infarctus cérébelleux, tumeur de la fosse postérieure).","Recall"
"Quels sont les deux buts du traitement de la névrite vestibulaire ?","1) Soulagement du patient ; 2) Récupération de la fonction de l’équilibre statique et dynamique.","Recall"
"Quels sont les quatre moyens thérapeutiques de la névrite vestibulaire ?","1) Corticoïdes (méthylprednisolone) ; 2) Vestibuloplégiques (acétyl-leucine) ; 3) Antiémétiques (métoclopramide, dompéridone) ; 4) Levée précoce et rééducation vestibulaire.","Recall"
"Quel est le traitement hospitalier type d’une névrite vestibulaire (posologies) ?","Méthylprednisolone IV 1 mg/kg/j, acétyl-leucine IV 500 mg x 3/j, métoclopramide IV 10 mg x 3/j.","Recall"
"Pourquoi la levée précoce est-elle importante dans la névrite vestibulaire ?","Pour favoriser la compensation centrale par exploitation des fonctions visuelles, somesthésiques et proprioceptives, permettant la récupération de l’équilibre.","Understanding"
"Que faut-il déconseiller en cas de persistance des symptômes après névrite vestibulaire ?","Repos prolongé et vestibuloplégiques prolongés.","Recall"
"Que doit-on faire si les symptômes persistent après une névrite vestibulaire ?","Examens neurologiques à répétition pour dépister des causes neurologiques.","Recall"
"Comment évoluent les explorations fonctionnelles vestibulaires dans la névrite vestibulaire ?","Normalement, amélioration, mais persistance d’une hyporéflexie.","Recall"
"Un patient présente un vertige rotatoire brutal évoluant depuis 36 heures, associé à des nausées et vomissements, sans acouphène ni surdité. À l’examen, on note un nystagmus horizonto-rotatoire. Quel est le diagnostic le plus probable ?","Névrite vestibulaire (premier épisode).","Application"
"Quelle est la prise en charge du syndrome de Lindsay Hemenway ?","Manœuvre libératoire (car il s’agit d’un VPPB associé à la névrite vestibulaire).","Recall"
"Quelle est la durée typique du déséquilibre persistant après la résolution du vertige aigu dans la névrite vestibulaire ?","Plusieurs semaines.","Recall"
"Un patient avec vertige isolé a une épreuve calorique montrant une aréflexie unilatérale et une audiométrie normale. Ces éléments plaident en faveur de quel diagnostic ?","Névrite vestibulaire.","Analysis"
"Quels mécanismes permettent la récupération fonctionnelle après névrite vestibulaire ?","Compensation centrale exploitant les fonctions visuelles, somesthésiques et proprioceptives.","Recall"
"Dans la névrite vestibulaire, l’équilibre statique est rétabli en quelques jours. Qu’en est-il de l’équilibre dynamique ?","L’équilibre dynamique persiste anormal pendant plusieurs semaines, avec hyporéflexie vestibulaire résiduelle.","Recall"
"Pourquoi dit-on que la rééducation vestibulaire est une « leçon de thérapeutique » dans la névrite vestibulaire ?","Parce que la levée précoce et la rééducation sont essentielles pour la compensation centrale, contrairement au repos prolongé qui serait délétère.","Understanding"
