question, answer, explanation, difficulty
"Les hémorragies du troisième trimestre sont définies entre 20 et 28 SA.", False, "Le document : '28-41 SA'", "Easy"
"Le signe du matelas placentaire doit être recherché systématiquement au toucher vaginal.", False, "Le document : 'Signe à ne pas rechercher : MATELAS PLACENTAIRE'", "Easy"
"L'hématome rétro-placentaire donne un utérus contracturé en 'utérus de bois'.", True, "Le document : 'Utérus contracturé (utérus de bois)'", "Easy"
"Le placenta praevia donne un utérus contracturé.", False, "Le document : 'Utérus souple'", "Easy"
"Le sang du placenta praevia est noirâtre.", False, "Le document : 'Saignement rouge vif'", "Easy"
"Le sang de l'hématome rétro-placentaire est rouge vif.", False, "Le document : 'Saignement noirâtre'", "Easy"
"L'examen au spéculum doit précéder le toucher vaginal.", True, "Le document : 'Spéculum : (à faire en premier lieu)'", "Easy"
"L'échographie permet de localiser le placenta.", True, "Le document : 'Placenta : Localisation'", "Easy"
"L'hématome rétro-placentaire est aussi appelé DPPNI.", True, "Le document : 'Hématome rétro-placentaire (HRP = DPPNI)'", "Easy"
"Le placenta praevia est une insertion haute du placenta.", False, "Le document : 'insertion basse du placenta'", "Easy"
"L'HTA gravidique est un facteur de risque d'hématome rétro-placentaire.", True, "Le document : 'HTA gravidique (poussée hypertensive au cours de la grossesse), pré-éclampsie'", "Easy"
"Les antécédents de curetage sont un facteur de risque de placenta praevia.", True, "Le document : 'notion de curetage multiple auparavant'", "Easy"
"La coagulopathie de consommation survient à partir de 500g de caillot dans l'HRP.", True, "Le document : 'dès 500g de caillot'", "Medium"
"L'hémorragie de Benkiser correspond à une rupture des artères ombilicales.", True, "Le document : 'rupture des 2 artères ombilicales'", "Medium"
"Dans l'hématome rétro-placentaire, l'abondance du saignement est corrélée à la gravité.", False, "Le document : 'Abondance : NON EN RAPPORT AVEC LA GRAVITE'", "Medium"
"Les BDCF sont conservés dans l'hématome rétro-placentaire grave.", False, "Le document : 'BDCF inaudible'", "Easy"
"Le toucher vaginal est contre-indiqué devant un placenta praevia suspecté.", True, "Car signe du matelas ne doit pas être recherché", "Medium"
"La rupture utérine peut survenir sur utérus cicatriciel.", True, "Le document : 'Rupture sur utérus cicatriciel : césarienne, myomectomie'", "Easy"
"Le travail prolongé est une cause de rupture sur utérus sain.", True, "Le document : 'Rupture sur utérus sain : Travail prolongé'", "Medium"
"L'hémorragie de Benkiser a un pronostic fœtal sévère.", True, "Le document : 'Mortalité foetale importante'", "Medium"
"La prévention de l'iso-immunisation fœto-maternelle est systématique après hémorragie.", True, "Le document : 'Toujours faire la prévention de l'iso-immunisation fœto-maternelle'", "Easy"
"Le placenta praevia nécessite une césarienne en urgence.", True, "Le document : 'césarienne en urgence +++'", "Easy"
"L'hématome rétro-placentaire est une urgence obstétricale extrême.", True, "Le document : 'URGENCE OBSTETRICALE EXTREME'", "Easy"
"La cardiotocographie est inutile dans le bilan des hémorragies du 3ème trimestre.", False, "Le document : 'Cardiotocographie (monitoring)'", "Medium"
"Un polype cervical peut être un diagnostic différentiel d'une hémorragie du 3ème trimestre.", True, "Le document : 'Polype cervical'", "Medium"
"L'hémorragie de Benkiser donne des contractions utérines intenses.", False, "Le document : 'sans contraction utérine'", "Medium"
"L'hémorragie du 3ème trimestre est toujours d'origine placentaire.", True, "Le document : 'toujours en relation avec le placenta'", "Medium"
"L'état général est toujours conservé dans le placenta praevia.", False, "Le document : 'EG variable selon la gravité du saignement'", "Medium"
"La césarienne est presque toujours nécessaire dans les hémorragies graves du 3ème trimestre.", True, "Le document : 'Césarienne : presque toujours'", "Easy"
"La disproportion foeto-pelvienne peut entraîner une rupture utérine.", True, "Le document : 'Disproportion foeto-pelvienne' dans rupture utérine", "Medium"
