question, answer, explanation, difficulty
"Expliquez pourquoi l'abondance du saignement n'est pas corrélée à la gravité dans les hémorragies du 3ème trimestre.", "Car un saignement extériorisé minime peut masquer un hématome rétro-placentaire volumineux (sang noirâtre caillé) responsable d'une souffrance fœtale et d'un choc maternel", "Document : 'Abondance : NON EN RAPPORT AVEC LA GRAVITE'", "Difficult"
"Pourquoi l'utérus est-il contracturé dans l'HRP et souple dans le placenta praevia ?", "Dans l'HRP, l'hématome irrite le myomètre, provoquant une hypertonie ; dans le placenta praevia, le placenta inséré bas n'irrite pas l'utérus", "Document : 'Utérus contracturé (utérus de bois)' vs 'Utérus souple (car pas d'irritation)'", "Medium"
"Quelle est la physiopathologie de la coagulopathie de consommation dans l'HRP ?", "Le caillot rétro-placentaire consomme les facteurs de coagulation et les plaquettes, évoluant vers une CIVD", "Document : 'coagulopathie de consommation (taille du caillot : consommation totale des plaquettes et facteurs de coagulation dès 500g de caillot)'", "Difficult"
"Pourquoi l'hémorragie de Benkiser est-elle particulièrement grave pour le fœtus ?", "Car le sang provient des artères ombilicales fœtales, donc c'est le fœtus qui se vide de son sang", "Document : 'c'est le fœtus qui saigne : rupture des 2 artères ombilicales'", "Difficult"
"Quels sont les trois diagnostics différentiels d'une hémorragie du 3ème trimestre selon leur origine ?", "Origine cervico-vaginale (cervicite, cancer, polype, lésions traumatiques), urinaire (hématurie), digestive (rectorragie, méléna, hémorroïdes)", "Document liste ces trois origines", "Medium"
"Pourquoi le toucher vaginal est-il contre-indiqué en cas de suspicion de placenta praevia ?", "Car il peut déclencher une hémorragie catastrophique en décollant le placenta inséré bas", "Document : 'Signe à ne pas rechercher : MATELAS PLACENTAIRE (signe de placenta praevia)'", "Medium"
"Expliquez le mécanisme de la souffrance fœtale dans la rupture utérine.", "Le fœtus s'extériorise partiellement dans la cavité abdominale, entraînant une anoxie par décollement placentaire ou compression du cordon", "Document : 'Souffrance foetale (par extériorisation du foetus dans la cavité abdominale)'", "Difficult"
"Pourquoi la prévention de l'iso-immunisation fœto-maternelle est-elle systématique après hémorragie du 3ème trimestre ?", "Pour éviter que des globules rouges fœtaux passent dans la circulation maternelle (surtout si mère Rh négatif et fœtus Rh positif)", "Document : 'Toujours faire la prévention de l'iso-immunisation fœto-maternelle'", "Medium"
"Quelle est la séquence diagnostique devant une hémorragie du 3ème trimestre ?", "Interrogatoire (caractéristiques, antécédents), examen général (TA, pâleur, choc), spéculum (origine utérine), échographie (localisation placentaire), cardiotocographie", "Document structure la démarche", "Medium"
"Quels sont les trois signes cliniques distinctifs entre HRP et placenta praevia ?", "Couleur sang (noirâtre vs rouge vif), utérus (contracturé vs souple), BDCF (inaudible vs conservés)", "Document compare les deux entités", "Easy"
