"question","answer","explanation","difficulty"
"Le cancer du rectum se développe sur la paroi rectale entre canal anal et jonction recto-sigmoïdienne.","True","Le document : 'Tumeur maligne qui se développe sur la paroi rectale. Située entre le canal anal et la jonction recto-sigmoïdienne'","Easy"
"L’adénocarcinome Lieberkhünien est le type histologique le plus fréquent.","True","Le document : 'Adénocarcinome Lieberkhünien +++'","Easy"
"L’âge moyen du cancer du rectum est de 60 ans.","False","Le document : 'Age moyen : 70 ans'","Easy"
"Le sex-ratio est à prédominance masculine.","False","Le document : 'légère prédominance féminine'","Easy"
"La rectorragie est présente dans 75% des cas.","True","Le document : 'Rectorragie +++ (75%)'","Easy"
"Le toucher rectal est un examen peu utile.","False","Le document : 'Toucher rectal +++ (diagnostic, pronostic)'","Easy"
"L’ampoule rectale est le siège de 75% des cancers.","True","Le document : 'Ampoule rectale : 75%'","Easy"
"La forme sténosante est rare.","False","Le document : 'Sténosante : fréquente'","Easy"
"L’IRM pelvienne est indispensable pour les tumeurs T3-T4.","True","Le document : 'IRM pelvienne : indispensable pour les tumeurs T3 ou T4'","Easy"
"T1 signifie atteinte de la musculeuse.","False","Le document : 'T1 : envahissant la sous-muqueuse'","Easy"
"Pour une tumeur T1, on réalise une amputation abdomino-périnéale.","False","Le document : 'T1 : exérèse tumorale transanale ou endoscopique'","Easy"
"Une tumeur à moins de 1 cm du sphincter nécessite une amputation abdomino-périnéale.","True","Le document : 'À moins de 1 cm du sphincter : Amputation abdomino-périnéale'","Easy"
"La survie globale à 5 ans est de 50%.","True","Le document : 'Survie globale à 5 ans : 50%'","Easy"
"La survie à 5 ans du stade I est de 80%.","True","Le document : 'Stade I : 80%'","Easy"
"La mortalité de la résection transanale est de 5%.","False","Le document : 'Résection transanale : mortalité nulle'","Easy"
"L’incontinence anale post-opératoire survient dans 10% des cas.","True","Le document : 'Incontinence anale : 10%'","Easy"
"La rectocolonoscopie de surveillance est faite à 6 mois, 1 an, 3 ans puis tous les 5 ans.","True","Le document : 'Rectocolonoscopie à 6 mois, à 1 an, 3 ans puis tous les 5 ans'","Easy"
"Le pronostic est meilleur si le siège est proche du canal anal.","False","Le document : 'Siège à proximité du canal anal : mauvais pronostic'","Easy"
"Le bas rectum et le moyen rectum sont dépourvus de séreuse.","True","Le document : 'Bas et moyen rectum : dépourvus de séreuse'","Medium"
"Le mésorectum s’arrête à la jonction recto-anale.","False","Le document : 's’arrête à 2-3cm de la jonction entre le rectum et le canal anal'","Medium"
"Le syndrome rectal comprend l’épreinte, le ténesme et les faux besoins.","True","Le document : 'syndrome rectal (épreinte, ténesme, faux besoins)'","Medium"
"Une localisation antérieure de la tumeur au toucher rectal est de meilleur pronostic.","False","Le document : 'antérieur : de plus mauvais pronostic'","Medium"
"La radiothérapie préopératoire est indiquée pour les tumeurs du 1/3 supérieur.","False","Le document : '1/3 moyen et 1/3 inférieur à plus de 1cm du sphincter anal : Radiothérapie préopératoire'","Medium"
"La marge chirurgicale pour le haut rectum est de 5 cm.","True","Le document : 'marge 5cm haut et bas'","Medium"
"Pour les tumeurs du 1/3 moyen/inférieur à plus de 1 cm du sphincter, la marge minimale est de 1 cm.","True","Le document : 'marge au moins 1cm'","Medium"
"Une iléostomie de protection est systématique après proctectomie pour tumeur du 1/3 moyen/inférieur.","True","Le document : '+ iléostomie de protection'","Medium"
"Une tumeur non résécable symptomatique est traitée par colostomie + chimiothérapie.","True","Le document : 'Tumeur symptomatique : Colostomie + chimiothérapie'","Medium"
"La fistule anastomotique est une complication rare.","False","Le document cite 'Fistule anastomotique' parmi les complications, sans donner de fréquence, mais c’est une complication connue.","Medium"
"La survie des stades II-III est de 40-60%.","True","Le document : 'Stade II-III : 40 - 60%'","Medium"
"Le dosage de l’ACE est recommandé à chaque consultation de surveillance.","True","Le document : 'Dosage de l’ACE à chaque consultation'","Medium"
"Le mésorectum est constitué de graisse et de tissus cellulo-lymphatiques.","True","Le document : 'Mésorectum : graisse et tissus cellulo-lymphatiques'","Difficult"
"La classification TNM du rectum inclut N3 pour les ganglions centraux.","True","Le document : 'N3 : ganglions centraux envahis (Tronc vasculaire)'","Difficult"
"Pour une tumeur non résécable non symptomatique, on réalise une colostomie d’emblée.","False","Le document : 'Chimiothérapie palliative'","Difficult"
"En cas d’hémorragie digestive massive, le traitement est la transfusion.","True","Le document : 'Hémorragie digestive massive -> Transfusion'","Difficult"
"L’écho-endoscopie de surveillance est réalisée tous les 6 mois pendant 3 ans puis tous les ans.","True","Le document : 'Echo-endoscopie tous les 6 mois pendant 3 ans puis tous les ans'","Difficult"
"Le pronostic du cancer du rectum dépend uniquement du stade.","False","Le document : 'dépend du siège, type histologique, stade, opérabilité'","Medium"
"La rectoscopie permet des biopsies.","True","Le document : 'Rectoscopie +++ : Biopsies'","Easy"
"Les hémorroïdes font partie des diagnostics différentiels.","True","Le document : 'Diagnostic différentiel : Hémorroïdes'","Easy"
