"question","answer","explanation","difficulty"
"Quels sont les deux facteurs de risque exogènes majeurs en Europe et Amérique du Nord ?","L’alcool et le tabac. Ils sont indépendants, avec une relation dose-effet, et leur association a un effet multiplicatif sur le risque.","Le document : 'Alcool et tabac. Facteur essentiel en Europe et en Amérique du Nord. 2 facteurs de risques indépendants + relation dose-effet. Association des 2 toxiques : effet multiplicatif'","Easy"
"Quel est le premier signe d’appel du cancer de l’œsophage et quel examen doit être réalisé ?","Une gêne intermittente à la déglutition, une sensation d’accrochage, un blocage alimentaire isolé ou une odynophagie. Devant l’un de ces signes, il faut réaliser une fibroscopie digestive haute.","Le document : 'Signes d’appel : 9 fois sur 10 : Une gêne intermittente à la déglutition... => FIBROSCOPIE DIGESTIVE HAUTE'","Easy"
"Quel est le type histologique prédominant et sa fréquence ?","Le carcinome épidermoïde représente 90-95% des cancers de l’œsophage.","Le document : '90 - 95% = cancers épidermoïdes'","Easy"
"Décrivez les trois aspects macroscopiques des tumeurs œsophagiennes avec leurs fréquences.","1) Tumeur polypoïde ou ulcéro-bourgeonnante (60%), souvent volumineuse, sessile ou pédiculée. 2) Tumeur ulcérée (20%) : ulcération à grand axe vertical, fond bourgeonnant, bords surélevés. 3) Tumeur infiltrante pure (10%) : aspect parcheminé, muqueuse ulcérée en surface, peu étendue.","Le document donne ces trois aspects.","Easy"
"Quels sont les sites métastatiques généraux du cancer de l’œsophage ?","Foie, poumons, os.","Le document : 'Générale : Hépatiques, Pulmonaires, Osseuses'","Easy"
"Quel est le traitement curatif pour un cancer superficiel (muqueuse/sous-muqueuse) ?","La mucosectomie endoscopique.","Le document : 'Traitement curatif = mucosectomie. Indication : cancer superficiel de l’œsophage = envahissant la muqueuse ou la sous-muqueuse'","Easy"
"Quelle est la survie à 5 ans pour l’ensemble des patients et pour les formes curables ?","Ensemble : 10%. Formes curables : 30-35%.","Le document : '30 à 35 % à 5 ans dans les formes curables ; 10% pour l’ensemble'","Easy"
"Quelle est la définition du stade I, II, III et IV selon le document ?","Stade I : strictement pariétal, muqueuse et sous-muqueuse. Stade II : atteinte jusqu’à la musculeuse. Stade III : envahissement des ganglions de voisinage ou atteinte de l’adventice ou au-delà. Stade IV : métastatique.","Le document donne ces définitions.","Medium"
"Expliquez le rôle de l’endobrachy-œsophage (œsophage de Barrett) dans la cancérogenèse.","L’endobrachy-œsophage est une condition précancéreuse. Il résulte d’une agression peptique par reflux, où la muqueuse malpighienne du bas-œsophage est remplacée par une muqueuse de type glandulaire. Cette métaplasie peut évoluer vers un adénocarcinome.","Le document : 'L’œsophagite peptique par reflux. Endobrachy-œsophage (EBO) est une condition précancer. Remplacée par une muqueuse de type glandulaire (= œsophage de Barett)'","Medium"
"Quels sont les signes cliniques d’un cancer évolué (dysphagie, signes associés) ?","Dysphagie permanente (d’abord solides, puis pâteux, puis liquides, jusqu’à l’aphagie). Hypersialorrhée, régurgitations, fausses routes alimentaires. Douleurs thoraciques (extension médiastinale). AEG plus liée à l’anorexie qu’à la dysphagie.","Le document liste ces signes.","Medium"
"Quels sont les signes d’extension du cancer de l’œsophage ?","Dysphonie (atteinte récurrentielle), toux à la déglutition (fistule), ganglion de Troisier, hépatomégalie métastatique, médiastinite ou pleurésie purulente.","Le document : 'Signes de cancer évolué (signe d’extension)'","Medium"
"Quels sont les examens d’extension de base et les examens complémentaires de classification ?","Examens de base : radiographie pulmonaire, examen ORL, fibroscopie trachéo-bronchique, échographie abdominale, échographie cervicale. Examens de classification : TDM (scanner) et échoendoscopie. Leur association permet une précision de 80% du stade TNM.","Le document : 'Examens d’extension'","Medium"
"Décrivez l’intervention de Lewis (chirurgie curative).","Laparotomie première pour explorer la cavité péritonéale et préparer le tube gastrique (tubulisation). Puis thoracotomie droite pour l’œsophagectomie. Anastomose oeso-gastrique à la main ou à l’agrafeuse. Pyloroplastie systématique car le nerf X est coupé.","Le document : 'Intervention de LEWIS'","Medium"
"Quelles sont les méthodes palliatives du cancer de l’œsophage ?","1) Chirurgie : gastrotomie d’alimentation (dernier recours), oesogastroplastie palliative, oesocoloplastie. 2) Intubation endoscopique (tube rigide après dilatation). 3) Radiothérapie (radiosensible). 4) Chimiothérapie. 5) Radio-chimiothérapie.","Le document liste ces méthodes.","Medium"
"Pourquoi le pronostic du cancer de l’œsophage est-il médiocre ?","En raison d’un diagnostic souvent tardif (signes discrets au début), d’une extension locorégionale rapide, et d’un retentissement nutritionnel majeur. Seuls 20% des patients peuvent bénéficier d’une chirurgie curative, et la survie globale à 5 ans n’est que de 10%.","Le document : 'Un des plus graves par son retentissement nutritionnel, son extension locorégionale' ; 'seuls 20% peuvent bénéficier' ; '10% pour l’ensemble'","Difficult"
"Comparez les trois interventions chirurgicales curatives : Lewis, Sweet, Akiyama.","Lewis : laparotomie + thoracotomie droite + anastomose intra-thoracique. Sweet : thoracotomie gauche (rare). Akiyama : thoracotomie (vérifier extirpabilité) + laparotomie (tube gastrique) + incision cervicale (anastomose cervicale).","Le document décrit les trois.","Difficult"
