"question","answer","explanation","difficulty"
"La pancréatite aiguë est une inflammation chronique du pancréas.","False","C'est une inflammation aiguë.","Easy"
"La pancréatite aiguë peut aller d'un simple œdème à une nécrose hémorragique.","True","Document.","Easy"
"Toute pancréatite aiguë doit être hospitalisée.","True","Document.","Easy"
"La mortalité de la pancréatite aiguë est de 30-40%.","False","3-17%.","Easy"
"Les deux principales étiologies sont l'alcoolisme et la lithiase biliaire.","True","Document.","Easy"
"Dans l'état normal, les enzymes pancréatiques sont actives dans les canaux pancréatiques.","False","Elles sont inactives (pro-enzymes).","Easy"
"L'entérokinase active les proenzymes pancréatiques dans le duodénum.","True","Document.","Easy"
"La cathepsine D est une enzyme lysosomale qui peut activer le trypsinogène.","True","Document.","Easy"
"La fusion des granules zymogènes et lysosomes dans les cellules acinaires est normale.","False","Absence de fusion à l'état physiologique.","Easy"
"La pancréatite œdémateuse est la forme la plus grave.","False","La plus fréquente et la moins grave.","Easy"
"La triade de Dieulafoy associe un homme de la trentaine, bon vivant, après repas copieux ou alcool.","True","Document.","Easy"
"La position antalgique en chien de fusil est typique de la pancréatite aiguë.","True","Document.","Easy"
"Le signe de Mayo-Robson est une douleur provoquée à l'angle costo-vertébral gauche.","True","Document.","Easy"
"Le signe de Mallet-Guy est une douleur spontanée en sous-costal gauche.","True","Document.","Easy"
"L'amylasémie est toujours augmentée dans la pancréatite aiguë.","False","Peut être normale si tardive, mais généralement >3N.","Medium"
"La lipasémie est plus spécifique que l'amylasémie pour le diagnostic de pancréatite aiguë.","True","Classiquement, mais document dit diagnostic si >3N.","Medium"
"L'amylasurie est une augmentation tardive mais persistante.","True","Document.","Medium"
"La TDM abdominale a une valeur pronostique importante.","True","Document.","Easy"
"Le score de Balthazar évalue la gravité clinique.","False","Gravité à l'imagerie.","Easy"
"Le grade A de Balthazar correspond à un parenchyme normal.","True","Document.","Easy"
"Le grade E de Balthazar correspond à une infiltration de la graisse.","False","Grade C pour infiltration, grade E : plusieurs coulées avec bulles.","Medium"
"Un index de Balthazar < 3 a une mortalité de 3%.","True","Document.","Easy"
"Un index de Balthazar de 7-10 a une mortalité de 17%.","True","Document.","Easy"
"L'infection de la nécrose pancréatique est responsable de 80% des décès.","True","Document.","Easy"
"La CRP est un marqueur précoce de gravité dès l'admission.","False","Augmentation secondaire, >150 évoque gravité ou complication.","Medium"
"Le score de Ranson s'évalue en 72 heures.","False","Dans les 48h.","Easy"
"Un score de Ranson de 5-6 donne 93% de probabilité de pancréatite sévère.","True","Document.","Medium"
"Le pseudo-kyste pancréatique apparaît d'emblée lors de la pancréatite aiguë.","False","Complication à court terme, apparaît dans les mois.","Easy"
"L'abcès pancréatique est une collection liquidienne sans paroi.","False","Paroi fibreuse, pus, nécrose.","Medium"
"La ponction sous TDM est nécessaire pour confirmer l'infection d'une nécrose.","True","Document.","Medium"
"L'ASP montre souvent un pneumopéritoine dans la pancréatite aiguë.","False","Le pneumopéritoine est signe de perforation.","Medium"
"L'anse sentinelle est une distension gazeuse duodénale visible à l'ASP.","True","Document.","Medium"
"L'échographie abdominale visualise parfaitement le pancréas.","False","Difficilement visualisé (rétropéritonéal).","Easy"
"La nécrose pancréatique ne se rehausse pas au produit de contraste au scanner.","True","Document : 'Zone ne se rehaussant pas au passage du produit de contraste (dévitalisé)'.","Medium"
"La pancréatite nécrotico-hémorragique a une nécrose sans hémorragie.","False","Avec hémorragie in situ.","Easy"
"L'hypertriglycéridémie > 10 g/l est une cause métabolique.","True","Document.","Easy"
"Le pancréas divisum est une cause bénigne de pancréatite obstructive.","True","Document.","Easy"
"L'ampullome de Vater est une cause maligne.","True","Document.","Easy"
"La douleur de la pancréatite aiguë est calmée par les antiacides.","False","Rebelle aux calmants habituels.","Medium"
"La contracture abdominale est un signe de pancréatite aiguë sévère.","False","Évoque plutôt une perforation.","Medium"
"Le signe de Grey Turner est un signe de pancréatite nécrotico-hémorragique (non cité).","Non mentionné dans le document.","Difficult"
"Le pronostic vital de la pancréatite aiguë se joue dans les 48 premières heures.","True","Document : 'pronostic : dans les 48 heures++'.","Easy"
"Les pseudo-kystes peuvent se compliquer d'infection.","True","Évolution possible vers abcès.","Medium"
"Les complications respiratoires de la pancréatite aiguë incluent le SDRA.","True","Document : 'Epanchements pleuraux voire SDRA'.","Medium"
"L'encéphalopathie métabolique est une complication générale.","True","Document.","Medium"
"L'insuffisance rénale aiguë est une complication générale.","True","Document.","Medium"
"La fièvre est constante dans la pancréatite aiguë.","False","Modérée, peut être absente.","Easy"
"Le TR est souvent douloureux avec cri de Douglas.","False","Normal (pas de cri de Douglas).","Medium"
"La baisse de l'hématocrite de 10% à 48h est un critère de Ranson.","True","Document.","Medium"
"La séquestration liquidienne > 6L est un critère de Ranson à 48h.","True","Document.","Medium"
"La PaO2 < 60 mmHg est un critère de Ranson à 48h.","True","Document.","Medium"
"La calcémie < 2 mmol/l est un critère de Ranson à l'admission.","True","Document.","Medium"
"Les leucocytes > 16 000 sont un critère de Ranson à l'admission.","True","Document.","Medium"
"La glycémie > 10 mmol/l est un critère de Ranson à l'admission.","True","Document.","Medium"
"L'âge > 55 ans est un critère de Ranson à l'admission.","True","Document.","Medium"
"Les LDH > 1,5N sont un critère de Ranson à l'admission.","True","Document.","Medium"
"Les ASAT > 6N sont un critère de Ranson à l'admission.","True","Document.","Medium"
"Le bicarbonate à 4 mEq/L est un critère de Ranson à 48h.","True","Document.","Medium"
"L'index de Balthazar combine inflammation et nécrose.","True","Document.","Medium"
"Une nécrose > 50% donne 6 points dans le score de Balthazar.","True","Document.","Medium"
