"question","answer","explanation","difficulty"
"L’infection des glandes de Hermann Desfons serait à l’origine de la suppuration péri-anale.","True","Le document : 'L’infection de ces dernières serait à l’origine de la suppuration'","Easy"
"La fistule péri-anale est une complication aiguë sans ouverture cutanée.","False","Le document : 'Fistule péri-anale : c’est le mode évolutif [...] qui s’ouvre vers la peau ou vers d’autres organes'","Easy"
"Les abcès prostato-urétraux font partie des abcès péri-anaux spontanés.","False","Le document : 'Les pathologies suivantes n’entrent pas dans ce cadre : Les abcès prostato-urétraux'","Easy"
"L’abcès sous-muqueux est une topographie possible d’abcès péri-anal.","True","Le document liste : 'Abcès sous-muqueux' dans les topographies.","Easy"
"Dans la classification d’Arnous Bensaude, la fistule supra-sphinctérienne traverse le releveur de l’anus.","True","Le document : 'Fistule supra-sphincterienne : traverse le releveur de l’anus'","Easy"
"Le symptôme général (SG) de l’abcès péri-anal est une douleur anale.","False","Le document : 'SG : fièvre d’intensité variable' ; la douleur est un symptôme fonctionnel (SF).","Easy"
"L’inspection d’un abcès péri-anal peut montrer une tuméfaction rose et luisante.","True","Le document : 'Tuméfaction péri-anale , rose, luisante à point de se rompre'","Easy"
"Le toucher anal d’un abcès péri-anal peut révéler une béance du canal anal.","True","Le document : 'Toucher anal : béance du canal anal'","Easy"
"La fistulographie objective la communication avec le canal anal.","True","Le document : 'Objective la communication avec le canal anal (trajet fistuleux)'","Easy"
"Le traitement de l’abcès péri-anal peut être différé si la douleur est modérée.","False","Le document : 'L’abcès péri-anal est une urgence chirurgicale mise à plat en urgence'","Easy"
"L’abcès de l’espace pelvi-rectal peut se fistuliser dans la grande cavité abdominale et provoquer une péritonite.","True","Le document : 'Un abcès de l’espace pelvi-rectal peut se fistuliser dans la grande cavité abdominale -> péritonite'","Medium"
"La fistule intra-sphinctérienne chemine à l’extérieur du sphincter.","False","Le document : 'chemine à l’intérieur du sphincter'","Medium"
"La douleur de l’abcès péri-anal est rythmée par la défécation.","False","Le document : 'non rythmée par la défécation mais aggravée par cette défécation'","Medium"
"Le déplissement de la région anale lors du toucher rectal peut faire sourdre du pus.","True","Le document : 'Le déplissement de la région anale laisse sourdre du pus'","Medium"
"L’orifice interne d’une fistule siège au niveau de la ligne pectinée et est visible à l’anuscopie.","True","Le document : 'Anuscopie : objective l’orifice interne qui siège au niveau de la ligne pectinée'","Medium"
"La fistulographie peut révéler un diverticule sur le trajet fistuleux.","True","Le document : 'Il peut exister éventuellement un diverticule sur le trajet (poche)'","Medium"
"Le traitement d’une fistule péri-anale est la mise à plat en urgence comme pour l’abcès.","False","Le document : 'Fistule péri-anale : fistulectomie' ; l’abcès est mis à plat, la fistule nécessite une fistulectomie.","Medium"
"Dans une fistule trans-sphinctérienne, on pratique une section élastique à tension progressive.","True","Le document : 'Dans le cas d’une fistule trans-sphinctérienne, on fait une section élastique à tension progressive'","Medium"
"L’abcès de la fosse ischio-rectale est également appelé abcès en fer à cheval.","True","Le document : 'Abcès de la fosse ischio-rectale -> abcès en fer à cheval'","Difficult"
"Le toucher anal d’une fistule permet de sentir l’orifice interne comme une tuméfaction en amande.","False","Le document : pour l’abcès, on trouve une tuméfaction en amande ; pour la fistule, l’orifice interne est une dépression : 'bien appréciable par le toucher (dépression)'","Difficult"
"La fistule intramurale chemine entre le sphincter interne et le groupe du sphincter externe.","True","Le document : 'Fistule- intramurale : chemine entre le sphincter interne et le groupe du sphincter externe'","Difficult"
