"front","back","cognitive_level"
"Qu’est-ce qu’un décollement de la rétine (DR) ?","C’est un clivage entre la rétine neurosensorielle (qui contient les photorécepteurs) et l’épithélium pigmentaire. Pathologie grave menaçant la vision à court terme. Urgence chirurgicale.","Recall"
"Qu’est-ce que l’espace sous-rétinien ?","Espace virtuel séparant la rétine sensorielle de l’épithélium pigmentaire. C’est un vestige du développement embryonnaire.","Recall"
"Comment l’espace sous-rétinien est-il maintenu virtuel ?","Par l’effet de pompe exercé par l’épithélium pigmentaire qui maintient les photorécepteurs à son contact.","Recall"
"Que se passe-t-il en cas de dépassement pathologique de la capacité de pompe de l’épithélium pigmentaire ?","L’espace sous-rétinien se reforme, donnant naissance à un décollement de rétine (DR).","Recall"
"Quels sont les 3 types de décollement de rétine selon leur cause ?","DR rhégmatogène (+++), DR tractionnel, DR exsudatif (ou mixte).","Recall"
"Qu’est-ce qu’un DR rhégmatogène ?","DR lié à l’apparition de déchirures rétiniennes. Dans la plupart des cas, dû à la libération de tractions vitréorétiniennes lors du décollement postérieur du vitré (DPV). Rarement à des traumatismes ou tractions néovasculaires.","Recall"
"Quel est le mécanisme du DR rhégmatogène ?","Les déchirures constituent une voie de communication entre la cavité vitréenne et l’espace sous-rétinien. Le liquide vitréen passe dans l’espace sous-rétinien et décolle la rétine.","Recall"
"À quel âge survient généralement le décollement postérieur du vitré (DPV) ?","À partir de la cinquantaine.","Recall"
"Quels facteurs peuvent précipiter la survenue d’un DPV ?","Myopie forte, traumatismes, chirurgie oculaire.","Recall"
"Qu’est-ce qu’un DR tractionnel ?","DR causé par des tractions exercées par des néovaisseaux pré-rétiniens qui prolifèrent à la surface de la rétine puis en direction du vitré en réponse à une ischémie rétinienne (rétinopathie diabétique, occlusion veineuse centrale de la rétine).","Recall"
"Qu’est-ce qu’un DR mixte ?","DR associant un mécanisme tractionnel et un mécanisme rhégmatogène. Apparaît quand des déchirures surviennent en regard des tractions en cas d’évolution prolongée.","Recall"
"Qu’est-ce qu’un DR exsudatif ?","DR causé par une exsudation sous-rétinienne dépassant les capacités de pompe de l’épithélium pigmentaire. Cause rare, survenant au décours d’une inflammation intra-oculaire postérieure (uvéite postérieure, sclérite).","Recall"
"Quelle est l’évolution d’un DR exsudatif ?","Extension progressive du décollement en surface → amputation progressive et croissante du champ visuel. L’acuité visuelle s’effondre lorsque la macula est soulevée.","Recall"
"Que deviennent les photorécepteurs en l’absence de traitement d’un DR ?","Les photorécepteurs éloignés de leur épithélium nourricier sont rapidement détruits et la BAV devient irréversible.","Recall"
"Quels sont les signes fonctionnels du décollement postérieur du vitré (DPV) ?","Œil blanc et indolore, souvent asymptomatique. Myiodésopsies (apparition de corps flottants), photopsies (sensation d’éclairs).","Recall"
"Quels sont les signes fonctionnels du décollement de rétine (DR) ?","Œil blanc et indolore, sensation de pluie de suie (pluie noire), amputation progressive du champ visuel, altération de l’AV lorsque le décollement atteint la macula.","Recall"
"Quel examen réalise-t-on devant des signes évoquant un DPV ou un DR ?","Examen bilatéral et comparatif du fond d’œil, pupille dilatée, à l’aide du verre à 3 miroirs (V3M).","Recall"
"Quel aspect a la rétine décoltée au fond d’œil ?","La rétine soulevée apparaît grisâtre et fripée comme du papier-calque froissé soulevé de son support.","Recall"
"Quel signe paraclinique peut compliquer un DPV et rendre l’examen du fond d’œil impossible ?","En cas de traction vitréorétinienne exercée en regard d’un vaisseau rétinien, le DPV peut s’accompagner d’une hémorragie intravitréenne.","Recall"
"Quel examen réalise-t-on en cas d’hémorragie intravitréenne empêchant l’examen du FO ?","Échographie oculaire en mode B, à la recherche d’un décollement de rétine.","Recall"
"Quel est le traitement d’un DPV isolé ?","Pas de traitement préventif ou curatif. Éducation et information du patient. Le caractère est souvent définitif mais peu gênant des myiodésopsies. Consultation en urgence en cas de signe de DR (amputation du champ visuel).","Recall"
"Quel est le traitement d’une déchirure rétinienne isolée sans DR ?","Cerclage laser autour de la déchirure. Objectif : prévenir l’apparition d’un DR. Soudure de la rétine à la sclère en environ un mois, empêchant le passage du liquide vitréen vers l’espace sous-rétinien.","Recall"
"Pourquoi le traitement au laser est-il inefficace en cas de DR constitué ?","Le document indique : « Traitement au laser : inefficace à ce stade ». Une fois que la rétine est décollée, le laser ne peut pas souder la rétine à l’épithélium pigmentaire car ils ne sont plus en contact.","Recall"
"Quel est le délai de prise en charge chirurgicale d’un DR ?","Urgence : sous 24 à 48 heures.","Recall"
"Quelles sont les 3 composantes du traitement chirurgical d’un DR ?","1) Indentation sclérale externe (rapproche la paroi sclérale à la rétine). 2) Cryoapplication des bords des déchirures (soude la rétine à la sclère en 1 semaine environ). 3) Vitrectomie + tamponnement interne par injection de gaz dans la cavité vitréenne ou par injection d’huile de silicone.","Recall"
"Quel est l’effet de la cryoapplication des bords des déchirures ?","Elle soude la rétine à la sclère en environ 1 semaine.","Recall"
"Pourquoi une déchirure rétinienne non traitée peut-elle conduire à un DR ?","Parce que la déchirure constitue une voie de communication entre la cavité vitréenne et l’espace sous-rétinien. Le liquide vitréen passe à travers la déchirure et soulève la rétine, réalisant un DR rhégmatogène.","Understanding"
"Pourquoi l’acuité visuelle reste-t-elle normale tant que la macula n’est pas décollée ?","La macula est la zone de la rétine responsable de la vision centrale fine. Si le décollement n’atteint pas la macula, seules les zones périphériques sont touchées, entraînant une amputation du champ visuel sans baisse de l’AV centrale.","Understanding"
"Un patient de 55 ans, myope fort, consulte pour apparition soudaine de corps flottants et d’éclairs lumineux. L’œil est blanc et indolore. Quel est votre diagnostic suspecté et que recherchez-vous ?","DPV (décollement postérieur du vitré) probable. Il faut rechercher des déchirures rétiniennes associées au fond d’œil après dilatation pupillaire au V3M. Une déchirure non traitée pourrait évoluer vers un DR.","Application"
"Comparez les mécanismes des 3 types de DR.","DR rhégmatogène : déchirure rétinienne → communication vitré/espace sous-rétinien → passage de liquide. DR tractionnel : néovaisseaux pré-rétiniens exercent des tractions directes sur la rétine. DR exsudatif : inflammation postérieure → exsudation sous-rétinienne excédant la capacité de pompe de l’EP. DR mixte : traction + déchirure secondaire.","Analysis"
