"question","answer","explanation","difficulty"
"Le décollement de la rétine est un clivage entre la rétine neurosensorielle et l’épithélium pigmentaire.","True","Le document le définit ainsi.","Easy"
"Le décollement de la rétine est une urgence médicale.","False","Le document précise : « Urgence chirurgicale ».","Easy"
"L’espace sous-rétinien est normalement un espace virtuel maintenu par la pompe de l’épithélium pigmentaire.","True","Le document l’indique.","Easy"
"Le DR rhégmatogène est le type le plus rare.","False","Le document indique : « DR rhegmatogène +++ » (le plus fréquent).","Easy"
"Le DPV survient généralement à partir de la cinquantaine.","True","Le document le précise.","Easy"
"La myopie forte est un facteur favorisant le DPV.","True","Le document liste la myopie forte.","Easy"
"Les myiodésopsies correspondent à une sensation d’éclairs.","False","Les myiodésopsies sont des corps flottants, les photopsies sont les éclairs.","Easy"
"La sensation de pluie de suie est un signe fonctionnel du DR.","True","Le document le mentionne.","Easy"
"L’acuité visuelle s’effondre dès le début du décollement de rétine.","False","Le document : lorsque la macula est soulevée.","Easy"
"Un DPV isolé nécessite un traitement chirurgical en urgence.","False","Le document : pas de traitement préventif ou curatif, seulement éducation.","Easy"
"Le cerclage laser est indiqué pour une déchirure rétinienne isolée sans DR.","True","Le document l’indique.","Easy"
"Le traitement du DR constitué par laser est efficace.","False","Le document : « Traitement au laser : inefficace à ce stade ».","Easy"
"Le DR exsudatif est une cause fréquente de décollement de rétine.","False","Le document : « Cause rare de DR ».","Easy"
"L’échographie en mode B est indiquée quand l’hémorragie intravitréenne empêche la visualisation du FO.","True","Le document l’indique.","Easy"
"L’indentation sclérale externe rapproche la sclère de la rétine.","True","Le document le précise.","Medium"
"La cryoapplication des bords des déchirures soude la rétine à la sclère en environ 1 mois.","False","Le document : « Cryoapplication : soude la rétine à la sclère en 1 semaine environ ». Le laser soude en 1 mois.","Medium"
"La vitrectomie avec tamponnement interne est une option chirurgicale pour le DR.","True","Le document le mentionne.","Medium"
"Un DR non traité peut entraîner une destruction irréversible des photorécepteurs.","True","Le document le précise.","Medium"
"Le DR exsudatif survient au décours d’une inflammation intra-oculaire antérieure.","False","Le document : « inflammation intra-oculaire postérieure (uvéite postérieure, sclérite) ».","Medium"
"Le DPV peut s’accompagner d’une hémorragie intravitréenne lorsqu’il y a traction sur un vaisseau.","True","Le document le mentionne.","Medium"
"La macula soulevée par le décollement entraîne une baisse de l’acuité visuelle.","True","Le document l’indique.","Medium"
"La chirurgie du DR doit être réalisée sous 24 à 48 heures.","True","Le document le précise.","Medium"
"Le tamponnement interne se fait uniquement par injection de gaz.","False","Le document : injection de gaz ou d’huile de silicone.","Medium"
"Le DR mixte associe un mécanisme tractionnel et rhégmatogène.","True","Le document le définit.","Difficult"
