"question","answer","explanation","difficulty"
"Définissez le décollement de la rétine et précisez sa gravité.","C’est un clivage entre la rétine neurosensorielle et l’épithélium pigmentaire. C’est une pathologie grave menaçant à court terme la vision, constituant une urgence chirurgicale.","Le document le définit et précise sa gravité.","Easy"
"Citez les trois types de décollement de rétine décrits dans le document.","1) DR rhégmatogène. 2) DR tractionnel. 3) DR exsudatif.","Le document distingue ces trois types.","Easy"
"Quel est le mécanisme physiopathologique du DR rhégmatogène ?","Lié à l’apparition de déchirures rétiniennes, dans la plupart des cas dues à la libération de tractions vitréorétiniennes lors du décollement postérieur du vitré (DPV). Les déchirures constituent une voie de communication entre la cavité vitréenne et l’espace sous-rétinien.","Le document explique ce mécanisme.","Easy"
"Quels sont les trois signes fonctionnels du DPV ?","1) Souvent asymptomatique. 2) Myiodésopsies (corps flottants). 3) Photopsies (sensation d’éclairs). Œil blanc et indolore.","Le document liste ces signes.","Easy"
"Quels sont les trois signes fonctionnels du DR ?","1) Œil blanc et indolore. 2) Sensation de pluie de suie. 3) Amputation progressive du champ visuel. 4) Altération de l’acuité visuelle lorsque la macula est soulevée.","Le document les énumère.","Easy"
"À quoi ressemble la rétine décollée au fond d’œil ?","La rétine soulevée apparaît grisâtre et fripée comme du papier-calque froissé soulevé de son support.","Le document le décrit ainsi.","Easy"
"Quel est le traitement d’une déchirure rétinienne isolée (sans DR) ?","Cerclage laser autour de la déchirure. Objectif : souder la rétine à la sclère en environ un mois, empêchant le passage du liquide vitréen vers l’espace sous-rétinien.","Le document précise cette indication.","Easy"
"Quelles sont les trois techniques chirurgicales associées pour traiter un DR constitué ?","1) Indentation sclérale externe (rapproche la paroi sclérale à la rétine). 2) Cryoapplication des bords des déchirures (soude la rétine à la sclère en 1 semaine). 3) Vitrectomie + tamponnement interne (gaz ou huile de silicone).","Le document liste ces techniques.","Easy"
"Expliquez la différence entre le DR tractionnel et le DR mixte.","DR tractionnel : tractions exercées par les néovaisseaux pré-rétiniens en réponse à une ischémie rétinienne. DR mixte : apparition de déchirures en regard des tractions en cas d’évolution prolongée, associant tractionnel et rhégmatogène.","Le document explique ces mécanismes.","Medium"
"Pourquoi l’acuité visuelle peut-elle rester normale longtemps dans un DR puis s’effondrer brutalement ?","Le décollement commence en périphérie, zone non responsable de l’acuité visuelle fine. L’acuité s’effondre uniquement lorsque le décollement atteint et soulève la macula (zone de vision centrale).","Le document : lorsque la macula est soulevée.","Medium"
"Quel est le pronostic fonctionnel d’un DR non traité et pourquoi ?","Les photorécepteurs éloignés de leur épithélium pigmentaire nourricier sont rapidement détruits, entraînant une baisse d’acuité visuelle irréversible. Plus le délai est long, plus les séquelles sont importantes.","Le document le précise.","Medium"
"Pourquoi l’examen du fond d’œil est-il réalisé pupille dilatée au verre à 3 miroirs (V3M) ?","La pupille dilatée permet une meilleure visualisation de la périphérie rétinienne où siègent les déchirures. Le verre à 3 miroirs permet d’explorer toute la rétine jusqu’à l’ora serrata.","Le document : examen bilatéral et comparatif pupille dilatée au V3M.","Medium"
"Quels sont les facteurs précipitant la survenue d’un DPV ?","La myopie forte, les traumatismes, la chirurgie oculaire.","Le document les liste.","Medium"
"Quand une hémorragie intravitréenne complique-t-elle un DPV ?","Lorsqu’une traction vitréorétinienne s’exerce en regard d’un vaisseau rétinien, celui-ci peut se rompre, entraînant une hémorragie dans la cavité vitréenne.","Le document le mentionne.","Medium"
"Quel est le traitement d’un DPV asymptomatique ?","Aucun traitement préventif ou curatif. Le patient doit être informé des signes de DR (amputation du champ visuel, pluie de suie) et consulter en urgence s’ils apparaissent.","Le document : éducation et information.","Medium"
"Expliquez la différence de délai de soudure entre le laser et la cryoapplication.","Le cerclage laser soude la rétine à la sclère en environ 1 mois. La cryoapplication soude en environ 1 semaine.","Document : laser 1 mois, cryo 1 semaine.","Medium"
"Un patient de 60 ans, myope fort, consulte pour des myiodésopsies et photopsies sans amputation du champ visuel. Que doit-il faire ?","Consulter en ophtalmologie en semi-urgence pour examen du fond d’œil dilaté à la recherche de DPV ou déchirure. S’il s’agit d’un DPV isolé, il doit être informé et surveiller l’apparition d’une amputation du champ visuel qui nécessiterait une consultation en urgence.","Basé sur le DPV et la surveillance.","Medium"
"Pourquoi le DR rhégmatogène est-il le plus fréquent ?","Parce que le décollement postérieur du vitré (DPV) est un phénomène physiologique fréquent à partir de 50 ans, pouvant créer des tractions sur la rétine et provoquer des déchirures.","Document : DPV à partir de la cinquantaine.","Difficult"
"Quelle est la différence entre un DR exsudatif pur et un DR rhégmatogène en termes de communication avec le vitré ?","DR rhégmatogène : il existe une déchirure rétinienne créant une communication entre le vitré et l’espace sous-rétinien. DR exsudatif : pas de déchirure, l’espace sous-rétinien se remplit par exsudation à travers une rétine intacte.","Document : déchirure vs exsudation.","Difficult"
"Pourquoi un patient avec DPV doit-il être informé des signes d’amputation du champ visuel ?","Car le DPV peut se compliquer de déchirures rétiniennes puis de DR. L’amputation du champ visuel (ou la sensation de pluie de suie) est le signe d’appel d’un DR débutant, nécessitant une prise en charge chirurgicale urgente.","Document : consultation en urgence en cas de signe de DR (amputation de CV).","Difficult"
"Quel est l’intérêt de la cryoapplication des bords des déchirures lors de la chirurgie du DR ?","Elle crée une inflammation locale aseptique qui soude la rétine à la sclère en environ une semaine, scellant ainsi la déchirure et empêchant la récidive du DR.","Document : soude en 1 semaine.","Difficult"
