"front","back","cognitive_level"
"Qu’est-ce qu’un vertige ?","Symptôme subjectif : sensation de déplacement des objets par rapport au sujet ou inversement. Symptôme objectif : nystagmus vestibulo-oculaire. Illusion de mouvement par conflit d’information sensorielle (vestibule, proprioception, vision). Trouble de connexion harmonieuse entre le système vestibulaire et les autres agents de maintien de l’équilibre.","Recall"
"Quels sont les quatre symptômes essentiels du vertige ?","1) Vertige ; 2) Nystagmus ; 3) Vomissements ; 4) Ataxie.","Recall"
"Pourquoi l’interrogatoire est-il essentiel dans le diagnostic d’un vertige ?","Car il permet de préciser le type, le mode d’installation, la fréquence, la durée, les facteurs déclenchants, les signes auditifs associés et le profil psychologique.","Recall"
"Quels sont les différents types de vertige ?","Rotatoire, linéaire, tendance à la chute, déséquilibre ou tangage.","Recall"
"Quel mode d’installation oriente vers une origine périphérique ?","Brutal.","Recall"
"Quel mode d’installation oriente vers une origine tumorale ?","Progressif.","Recall"
"Quel mode d’installation oriente vers une maladie de Ménière ?","Par crise.","Recall"
"Quelle durée oriente vers une névrite vestibulaire ?","Jours.","Recall"
"Quelle durée oriente vers une maladie de Ménière ?","Heures (jamais 24h).","Recall"
"Quelle durée oriente vers un vertige itératif paroxystique ?","30 secondes à 1 minute.","Recall"
"Quels facteurs déclenchants peuvent être retrouvés dans l’interrogatoire d’un vertige ?","Positionnel, stress, fatigue, effort (fistule de l’oreille interne ?), etc.","Recall"
"Quels signes auditifs faut-il rechercher devant un vertige ?","Surdité, acouphènes, plénitude de l’oreille.","Recall"
"Quels sont les quatre examens clés de l’examen clinique d’un patient vertigineux ?","1) Otoscopie (état du tympan, otorrhée) ; 2) Test de l’audition au diapason (Rinne et Weber) ; 3) Recherche d’atteinte des paires crâniennes ; 4) Examen général (diabète, HTA, etc.).","Recall"
"Qu’est-ce qu’un nystagmus ?","Mouvement conjugué des deux globes oculaires avec deux composantes : rapide et lente (secousses). Signe une atteinte de la fonction vestibulo-oculomotrice statique.","Recall"
"Comment interprète-t-on la direction du nystagmus ?","La direction indiquée est celle de la secousse rapide. Si la secousse rapide est à droite, la lésion du vestibule est à gauche (la lésion est du côté de la secousse lente).","Recall"
"Quelle forme de nystagmus oriente vers une origine périphérique ?","Horizontale et rotatoire (jamais de nystagmus pur).","Recall"
"Quelle forme de nystagmus oriente vers une origine centrale ?","Nystagmus pur (surtout vertical pur).","Recall"
"Quels sont les trois degrés d’intensité du nystagmus ?","Degré I : nystagmus apparaît quand le patient regarde du côté de la secousse rapide ; Degré II : regard direct ; Degré III : secousse lente.","Recall"
"Quel est l’effet de la fixation sur le nystagmus dans un vertige périphérique ?","Le nystagmus diminue d’intensité ou est aboli (le patient fixe un objet).","Recall"
"Quel est l’effet de la fixation sur le nystagmus dans un vertige central ?","Le nystagmus persiste malgré la fixation.","Recall"
"Quels sont les signes vestibulaires spontanés aux membres supérieurs, inférieurs et au corps ?","Membres supérieurs : épreuve de la déviation des index ; Membres inférieurs : marche aveugle ; Corps : manœuvre de Romberg.","Recall"
"Qu’est-ce qu’un syndrome vestibulaire harmonieux (périphérique) ?","Toutes les déviations segmentaires sont homogènes par rapport au nystagmus. Exemple : nystagmus à gauche → déviations segmentaires à droite (lésion à droite).","Recall"
"Qu’est-ce qu’un syndrome vestibulaire disharmonieux (central) ?","Les signes vestibulaires spontanés ne dévient pas de façon homogène.","Recall"
"Quels sont les signes vestibulaires provoqués ?","Nystagmus de regard excentré, nystagmus de position (inclinaison latérale de la tête d’environ 30° à gauche puis à droite).","Recall"
"Qu’est-ce que l’épreuve vestibulaire calorique ?","Stimulation thermique du vestibule par injection d’eau froide (30°C) et chaude (44°C) dans l’oreille, en comptant le nombre de nystagmus.","Recall"
"Quel est le nombre normal de nystagmus à l’épreuve calorique calibrée ?","40.","Recall"
"Que signifie une aréflexie à l’épreuve calorique ?","Nombre de nystagmus = 0.","Recall"
"Que signifie une hyporéflexie à l’épreuve calorique ?","Nombre de nystagmus insuffisant.","Recall"
"Quels sont les examens complémentaires dans le bilan d’un vertige ?","Épreuve calorique calibrée, électro-nystagmographie, TDM ou IRM.","Recall"
"Quels sont les diagnostics différentiels des « faux vertiges » ?","Vertige des hauteurs, vertige psychogène, vertige circulatoire (hypotension posturale, lipothymies cardiaques, troubles hématologiques), désordres métaboliques (glycémie, hormonal).","Recall"
"Un patient présente un nystagmus horizontorotatoire dont la secousse rapide va à droite. Ce nystagmus diminue à la fixation. Où se situe la lésion ?","Lésion vestibulaire gauche (la secousse lente va à gauche, la lésion est du côté de la secousse lente). C’est un syndrome périphérique harmonieux.","Analysis"
"Un patient a un nystagmus vertical pur qui persiste à la fixation. De quel type de syndrome s’agit-il ?","Syndrome vestibulaire central.","Analysis"
"Pourquoi dit-on que l’interrogatoire est l’étape la plus importante dans le diagnostic d’un vertige ?","Parce qu’il permet d’orienter l’étiologie en fonction du type, de la durée, de la fréquence, des facteurs déclenchants et des signes associés, avant tout examen clinique ou paraclinique.","Understanding"
