question, answer, explanation, difficulty
"Les suites de couches vont de l'accouchement au retour de couches (J42-45).", True, "Le document : 'période qui s'étend de l'accouchement au retour de couches c'est à dire la première menstruation normale (vers J45(42-45))'", "Easy"
"Le retour de couches survient plus tôt chez la femme allaitante.", False, "Le document : 'si pas d'allaitement maternel' – l'allaitement retarde le retour de couches", "Medium"
"L'utérus retrouve sa taille initiale 1 mois après l'accouchement.", False, "Le document : '2 mois après l'accouchement'", "Easy"
"Les lochies sont noirâtres incoagulables dans les premiers jours.", True, "Le document : 'premiers jours : noirâtres incoagulables'", "Easy"
"Les tranchées sont un signe pathologique après l'accouchement.", False, "Le document : 'Inévitables car permettent la rétraction utérine'", "Medium"
"Le Spasfon est recommandé pour traiter les tranchées.", False, "Le document : 'Traitement : paracétamol (éviter Spasfon)'", "Easy"
"L'incontinence urinaire post-partum nécessite une rééducation périnéale.", True, "Le document : 'Traitement : kiné (rééducation périnéale péri-partum)'", "Easy"
"La rétention d'urine se traite par sondage vésical.", True, "Le document : 'Traitement : sondage vésical'", "Easy"
"Le baby blues apparaît vers J10.", False, "Le document : 'apparaît vers J3'", "Easy"
"Le baby blues touche surtout les femmes de bas niveau socio-économique.", False, "Le document : 'Souvent à haut niveau socio-économique, intellectuels'", "Medium"
"Les varices après grossesse exposent au risque de phlébite.", True, "Le document : 'Risque : phlébite et ses conséquences'", "Easy"
"Le signe de Hommans est un signe de phlébite.", True, "Le document : 'Signe de Hommans'", "Easy"
"L'atonie utérine est la cause la plus fréquente d'hémorragie du post-partum.", True, "Le document : 'Le Tonus : atonie utérine, cause la plus fréquente d'HPP'", "Easy"
"Une HPP est définie par une perte sanguine > 1000 ml.", False, "Le document : '> 500 ml ; sévère si > 1000 ml'", "Medium"
"Les microprogestatifs sont contre-indiqués chez la femme allaitante.", False, "Le document : 'Microprogestatifs si allaitante (Microval, Cézarette)'", "Medium"
"Le stérilet peut être posé immédiatement après l'accouchement.", True, "Le document : 'Peut être posé immédiatement'", "Easy"
"La ligature des trompes doit être réalisée après 1 mois post-partum.", False, "Le document : 'dans les 7 jours après l'accouchement'", "Medium"
"Les hémorroïdes thrombosées nécessitent une incision.", True, "Le document : 'Incision uniquement si thrombose'", "Medium"
"L'endométrite se manifeste par des lochies fétides et de la fièvre.", True, "Le document : 'Lochies fétides, Hyperthermie'", "Easy"
"La péritonite est une complication de l'endométrite négligée.", True, "Le document : 'La péritonite : complication de l'endométrite négligée'", "Medium"
"Les œstroprogestatifs sont recommandés chez la femme allaitante.", False, "Le document : 'Microprogestatifs si allaitante' ; oestroprogestatifs non cités pour allaitement", "Medium"
"Les antibiotiques sont systématiques en prévention des infections puerpérales.", False, "Le document : 'en cas de délivrance artificielle, révision utérine ou césarienne'", "Medium"
"L'abcès pelvien se manifeste par un ballonnement abdominal et de la constipation.", True, "Le document : 'ballonnement abdominal, des signes urinaires, une constipation'", "Medium"
"Les tranchées augmentent avec la parité.", True, "Le document : 'Augmentent avec la parité'", "Easy"
"Les lochies deviennent roses puis claires avant de disparaître.", True, "Le document : 'puis diminue de qtt, rose puis claire puis absents'", "Easy"
"La phlébite donne une douleur bilatérale des mollets.", False, "Le document : 'Douleur unilatérale à type de crampe'", "Medium"
"L'hémorragie du post-partum est plus grave si > 1000 ml.", True, "Le document : 'sévère si > 1000 ml'", "Easy"
"La rééducation périnéale est inefficace dans l'incontinence urinaire.", False, "Le document : 'Traitement : kiné'", "Easy"
"Les premiers cycles après l'accouchement sont souvent ovulatoires.", False, "Le document : 'Les premiers cycles sont souvent anovulatoires'", "Medium"
"La stérilisation peut être réalisée sous anesthésie locale ou générale.", True, "Le document : 'AL ou AG (ligature des trompes)'", "Easy"
