"front","back","cognitive_level"
"Quelle est la définition d’une fièvre aiguë chez l’enfant ?","Élévation de la température rectale à 37°9 ou plus, depuis moins de 5 jours.","Recall"
"Quelle est la différence entre hyperthermie et fièvre ?","Hyperthermie : élévation de la thermogenèse, ou élévation de la température extérieure, ou diminution de la thermolyse. Fièvre : déréglage du centre thermorégulateur déplaçant vers le haut le point d’équilibre thermique.","Understanding"
"Pourquoi ne faut-il pas toujours baisser immédiatement la fièvre ?","La fièvre entraîne l’action phagocytaire des PNN (absorption des microbes) ; l’élévation de la température altère la croissance et la virulence des bactéries. Si bien tolérée, l’élévation de la température pourra inhiber les microbes.","Understanding"
"Quels sont les signes de mauvaise tolérance de la fièvre sur la conscience, le faciès, les cris, les téguments et le TRC ?","Conscience : somnolence. Faciès : pâle, cyanose. Cris : plaintifs, geignards. Téguments : marbrés, froids. TRC : allongé > 3 secondes.","Recall"
"Quelles sont les complications de la fièvre aiguë ?","Convulsions, déshydratation intra-cellulaire, hyperthermie majeure (T° ≥ 40°5), collapsus, défaillance multiviscérale, troubles végétatifs.","Recall"
"Un enfant a une fièvre élevée mais les mains sont froides. Est-ce normal ?","Oui, c’est normal car la peau essaie de refroidir.","Application"
"Quels examens complémentaires sont indiqués devant une fièvre aiguë ?","NFS, VS, CRP ; BU +/- ECBU ; hémoculture (si T° ≥ 39°C) ; radiographie du thorax ; goutte épaisse et frottis mince ; PL en fonction de l’orientation clinique.","Recall"
"Chez un enfant de moins de 3 mois fébrile, quels signes imposent une hospitalisation ?","Anomalie de vigilance, de tonus, de comportement, de cri, ou hémodynamique ; détresse respiratoire ; purpura ; infections des parties molles, des os ; déshydratation.","Analysis"
"Quel est le traitement médicamenteux de première intention du paracétamol chez l’enfant par voie orale ?","60 mg/kg/24h ou 15 mg/kg/6h en 4 prises PO. Si la fièvre remonte dès 3 à 6 heures, on peut le faire toutes les 4 heures. Seuil de toxicité hépatique chez l’enfant : jusqu’à 10 fois la dose normale, sauf prédispositions hépatiques.","Recall"
"Quels moyens physiques sont recommandés pour baisser la fièvre et quelles sont leurs limites ?","Déshabillage (perte de chaleur par convection, ne favorise pas l’évaporation) ; ventilateur (refroidissement de l’encéphale, favorise l’évaporation) ; baisser température pièce à 20°C max ; boissons (10-20ml d’eau supplémentaire ou augmentation des tétées) ; bain tiède (2° au-dessous T° rectale) – controversé car refroidissement rapide, inhibe l’évaporation, risque vasoconstriction et frissons.","Understanding"
"Un enfant de 2 ans a une fièvre à 39°5 avec somnolence, faciès pâle, TRC à 4 secondes. Quelle est la conduite immédiate ?","Mauvaise tolérance : baisser immédiatement la fièvre par moyens physiques d’abord (déshabillage, ventilation, boissons) puis médicamenteux. Ne pas attendre.","Application"
"Pourquoi les nourrissons de moins de 3 mois fébriles sont-ils à risque particulier ?","Risque d’infection bactérienne SÉVÈRE +++, et la présence d’un seul signe (vigilance, tonus, comportement, cri, hémodynamique, détresse respiratoire, purpura, infection parties molles/os, déshydratation) impose l’hospitalisation.","Analysis"
