"question","answer","explanation","difficulty"
"Quelles sont les trois étapes de la prise en charge d'une PFA selon le document ?","1. Reconnaître le déficit ; 2. Établir le diagnostic topographique (atteinte centrale ou périphérique) ; 3. Déclaration obligatoire.","Document: 'Etapes de PEC d’une PFA'","Easy"
"Citez quatre signes cliniques du diagnostic positif d'une PFA.","Flaccidité (membre mou), hypotonie musculaire, ROT faibles ou abolis, RCP en flexion (normal), sensibilité conservée (au choix quatre).","Document: 'DIAGNOSTIC POSITIF'","Easy"
"Quelles sont les trois principales catégories d'étiologies des PFA selon la topographie ?","Atteinte de la corne antérieure, maladie du nerf périphérique, maladie de la transmission neuromusculaire, myopathie, atteinte centrale (au choix trois).","Document: 'ETIOLOGIES'","Easy"
"Citez trois causes de PFA par atteinte du nerf périphérique.","Neuropathies héréditaires, polyradiculonévrite aiguë (Guillain Barré), botulisme, paralysie faciale a frigore.","Document: 'Maladies du nerf périphérique'","Easy"
"Quels sont les trois éléments de la procédure obligatoire devant une PFA chez un enfant de moins de 15 ans ?","1. Déclaration obligatoire ; 2. Prélèvement de selles (jusqu'à 6 semaines) ; 3. Suivi à 60 jours de l'issue de la paralysie.","Document: 'PROCEDURE DEVANT UNE PFA'","Easy"
"Quels sont les signes cliniques de la poliomyélite antérieure aiguë ?","Fièvre, anorexie, céphalées, myalgies (syndrome grippal), puis déficit asymétrique des membres inférieurs (surtout proximaux), abolition des ROT, amyotrophie rapide, parfois angines et signes digestifs.","Document: 'Poliomyélite antérieures aiguë : Clinique'","Easy"
"Quels examens permettent le diagnostic positif de la poliomyélite ?","Isolement du virus dans les selles ou le pharynx, PCR virale dans le sang ou le LCS, sérologie (diagnostic rétrospectif).","Document: 'Diagnostic positif' de la poliomyélite","Easy"
"Comment différencier une atteinte centrale d'une atteinte périphérique devant une PFA ?","Atteinte centrale : souvent signes associés (crises convulsives, troubles de vigilance, syndrome méningé, signes d'HTIC), ROT peuvent être vifs ou abolis selon le niveau. Atteinte périphérique : hypotonie, aréflexie, sensibilité conservée, pas de signes centraux.","Document: examen clinique et signes associés","Medium"
"Quels sont les antécédents personnels à rechercher devant une PFA ?","Voyage, statut vaccinal anti-polio (nombre de doses), immunodépression, pathologie neurologique (épilepsie partielle, trouble démyélinisant), pathologie thromboembolique.","Document: 'ANTECEDENTS PERSONNELS'","Medium"
"Quelles sont les modalités de survenue d'une PFA au décours d'un épisode infectieux ?","Polyradiculonévrite, poliomyélite, thrombophlébite cérébrale sur mastoïdite, complications de méningites, leucoencéphalite infectieuse ou post-infectieuse.","Document: 'Modalités de survenue du déficit : Au décours d’un épisode infectieux'","Medium"
