"front","back","cognitive_level"
"Quelle est la définition d'une paralysie flasque aiguë (PFA) selon le document ?","Perte brutale de la motricité d'un membre ou d'une partie du corps, survenue récente en dehors d'un contexte traumatique.","Recall"
"Quelle est la première chose à éliminer devant une PFA ?","Toute paralysie flasque transitoire.","Recall"
"Pourquoi la PFA fait-elle l'objet d'une surveillance régionale et mondiale ?","Dans le cadre de la stratégie d'éradication de la poliomyélite.","Recall"
"Quelles sont les 3 étapes de la prise en charge d'une PFA ?","1) Reconnaître le déficit ; 2) Établir le diagnostic topographique (atteinte centrale ou périphérique) ; 3) Déclaration obligatoire.","Recall"
"Quels sont les 5 signes cliniques d'une PFA ?","1) Flaccidité (membre très mou) ; 2) Hypotonie musculaire, force musculaire 0/5 ; 3) Réflexes ostéotendineux faibles ou abolis ; 4) RCP en flexion (normal) ; 5) Sensibilité conservée.","Recall"
"Quels antécédents familiaux faut-il rechercher devant une PFA ?","Migraine avec aura, pathologie thromboembolique, pathologie neurologique.","Recall"
"Quels antécédents personnels faut-il rechercher devant une PFA ?","Voyage, statut vaccinal poliomyélite (nombre total de doses de vaccin oral ou parentéral reçues et date), immunodépression, pathologie neurologique (épilepsie partielle, trouble neurologique transitoire récent), pathologie thromboembolique.","Recall"
"Quelles modalités de survenue du déficit peuvent orienter vers une polyradiculonévrite, une poliomyélite ou une thrombophlébite cérébrale ?","Au décours d'un épisode infectieux.","Recall"
"Quelle modalité de survenue du déficit évoque un accident hémorragique ?","Survenue très brutale en coup de tonnerre.","Recall"
"Quelle modalité de survenue du déficit évoque un AVC ischémique ?","Installation claudicante (ex : dysarthrie puis PF puis aphasie puis paralysie).","Recall"
"Citez 3 signes cliniques associés à rechercher devant une PFA.","Fièvre, céphalées, crises convulsives, troubles de la vigilance, syndrome méningé, signes d'HTIC, signe de détresse respiratoire, signes digestifs, douleurs musculaires, lombalgies. (Le document en liste plusieurs)","Recall"
"Quels examens complémentaires peuvent être réalisés selon l'orientation étiologique ?","Biologie (CPK, PL, sérologies, PCR virale), électromyogramme (EMG), imagerie (TDM et IRM cérébrales, IRM médullaire).","Recall"
"Citez 4 étiologies de PFA par atteinte de la corne antérieure.","Poliomyélite +++, amyotrophie spinale infantile. (Le document n'en cite que deux)","Recall"
"Citez 4 étiologies de PFA par maladie du nerf périphérique.","Neuropathies héréditaires sensitivo-motrices, polyradiculonévrite aiguë post-infectieuse (Guillain Barré), botulisme, paralysie faciale a frigore.","Recall"
"Citez 2 étiologies de PFA par maladie de la transmission neuromusculaire.","Myasthénie. (Le document n'en cite qu'une : myasthénie)","Recall"
"Citez 3 myopathies responsables de PFA.","Dystrophies musculaires (Duchenne, Becker, myopathies congénitales, myopathies inflammatoires), myosite aiguë bénigne, polymyosite, dermatomyosite, dystrophie myotonique, myopathies métaboliques.","Recall"
"Citez 3 causes non neurologiques périphériques de PFA.","Porphyries, maladie de Lyme, carence vitaminique (B1, B6, B12, E), intoxications médicamenteuses.","Recall"
"Citez 2 causes vasculaires centrales (supra-médullaires) de PFA.","AVC hémorragique, AVC ischémique artériel, thrombose veineuse cérébrale, infarctus veineux.","Recall"
"Citez 2 causes infectieuses/inflammatoires centrales (supra-médullaires) de PFA.","Méningite bactérienne, empyème sous-dural, abcès, encéphalite virale à herpès.","Recall"
"Quelle est l'étiologie centrale médullaire aiguë de PFA citée dans le document ?","Myélite transverse++.","Recall"
"Quelle est la procédure obligatoire devant toute PFA chez un enfant de moins de 15 ans ?","1) Déclaration obligatoire (fiche de renseignement, contacter le médecin responsable PFA pour prélèvements) ; 2) Prélèvements de selles (faisable jusqu'à 6 semaines après l'apparition) ; 3) Suivi de l'issue de la paralysie 60 jours après son apparition.","Recall"
"Jusqu'à combien de temps après l'apparition d'une PFA peut-on réaliser des prélèvements de selles ?","Jusqu'à 6 semaines.","Recall"
"Quand doit être réalisé le suivi de l'issue d'une paralysie flasque aiguë ?","60 jours après son apparition.","Recall"
"Quels sont les signes cliniques de la poliomyélite antérieure aiguë ?","Fièvre, anorexie, céphalées, myalgies (syndrome grippal) ; topographie du déficit asymétrique (membre inférieur, muscles proximaux), diminution/abolition des ROT ; amyotrophie rapide (atteinte corne antérieure) ; angines, signes digestifs.","Recall"
"Quels examens permettent le diagnostic positif de poliomyélite ?","Isolement du virus dans les selles ou le pharynx, PCR virale dans le sang ou le LCS, sérologie (immunofluorescence, ELISA) pour diagnostic rétrospectif.","Recall"
"Quelle est la 'hantise' (préoccupation majeure) devant une PFA selon le document ?","La poliomyélite aiguë.","Recall"
"Expliquez l'importance de l'analyse sémiologique minutieuse dans la PFA.","Elle permet de déterminer si l'origine est centrale ou périphérique, car une origine périphérique évoque la poliomyélite. Document : 'Analyse sémiologique minutieuse +++ pour voir si origine centrale ou périphérique (périphérique = polio)'.","Analysis"
"Comparez les ROT et la sensibilité dans une PFA d'origine périphérique (type poliomyélite) vs centrale.","Périphérique (poliomyélite) : ROT faibles ou abolis, sensibilité conservée. Centrale : ROT peuvent être vifs ou abolis selon la lésion, sensibilité souvent modifiée. Le document indique pour la PFA : ROT faibles/abolis, sensibilité conservée (ce qui est plutôt périphérique).","Analysis"
