"question","answer","explanation","difficulty"
"Une PFA est définie comme une perte brutale de la motricité d'un membre en dehors d'un contexte traumatique.","True","Document: 'perte brutale de la motricité d’un membre ou d’une partie du corps, survenue récente en dehors d’un contexte traumatique'","Easy"
"La PFA est un diagnostic étiologique unique.","False","Document: 'Etiologies multiples (PFA = signe)'","Easy"
"Les réflexes ostéotendineux sont habituellement augmentés dans la PFA.","False","Document: 'ROT faible ou aboli'","Easy"
"La poliomyélite est la principale hantise devant une PFA.","True","Document: 'Hantise : poliomyélite aiguë'","Easy"
"Le prélèvement de selles pour recherche de poliovirus est possible jusqu'à 6 semaines après le début de la PFA.","True","Document: 'Prélèvements de selles (faisable jusqu’à 6 semaines après l’apparition de PFA)'","Easy"
"Le suivi de l'issue de la paralysie se fait 30 jours après l'apparition.","False","Document: 'suivi de l’issue de la paralysie 60 jours après son apparition'","Easy"
"Dans la poliomyélite, l'amyotrophie est rapide.","True","Document: 'Amyotrophie rapide (atteinte de la corne antérieure)'","Easy"
"La sensibilité est habituellement conservée dans les PFA d'origine périphérique.","True","Document: 'Sensibilité conservée'","Easy"
"La déclaration d'une PFA chez un enfant de moins de 15 ans est facultative.","False","Document: 'Toutes PFA chez des enfants < 15 ans : Déclaration obligatoire'","Easy"
"Le botulisme est une maladie de la transmission neuromusculaire.","True","Document: 'Maladies de la transmission neuromusculaire : Botulisme'","Easy"
"La myasthénie se caractérise par une fatigabilité avec amélioration par le repos.","True","Document: 'Myasthénie' (classique)","Easy"
"Les AVC hémorragiques sont une cause possible de PFA d'origine centrale.","True","Document: 'Causes vasculaires : AVC hémorragique'","Easy"
"La myélite transverse est une cause rare de PFA.","False","Document: 'Myélite transverse++' (fréquente)","Medium"
"L'installation claudicante (dysarthrie puis PF puis aphasie) est typique de l'AVC hémorragique.","False","Document: 'Installation claudicante (AVC ischémique)'","Medium"
"Les crises convulsives orientent plutôt vers une origine centrale de la PFA.","True","Document: 'Crises convulsives' dans examen clinique associé aux atteintes centrales","Medium"
"La poliomyélite est due à un virus à ADN.","False","Document: 'poliovirus' (virus à ARN)","Medium"
"Le botulisme donne une paralysie flasque avec mydriase et ophtalmoplégie.","True","Document: classique mais non détaillé, cependant mentionné comme diagnostic différentiel","Medium"
"La carence en vitamine B12 peut être une cause de PFA.","True","Document: 'Carence vitaminique en B1, B6, B12 , E'","Medium"
"Dans la poliomyélite, la topographie du déficit est symétrique.","False","Document: 'Topographie du déficit asymétrique'","Medium"
"L'IRM médullaire est utile pour le diagnostic de myélite transverse.","True","Document: 'IRM médullaire' dans examens complémentaires","Medium"
"La PCR virale sur LCS permet de confirmer la poliomyélite.","True","Document: 'PCR virale dans le sang ou dans le LCS'","Medium"
"L'amyotrophie spinale infantile est une maladie de la corne antérieure.","True","Document: 'Amyotrophie spinale infantile' dans maladie de la corne antérieure","Medium"
"La thrombophlébite cérébrale sur mastoïdite peut donner une PFA.","True","Document: 'Thrombophlébite cérébrale sur mastoïdite' dans modalités de survenue","Medium"
"Le syndrome de Guillain-Barré est une maladie du nerf périphérique.","True","Document: 'Polyradiculonévrite aiguë post-infectieuse (Guillain Barré)'","Medium"
"La paralysie faciale a frigore est une cause de PFA centrale.","False","Document: 'Paralysie faciale a frigore' dans maladies du nerf périphérique","Medium"
"La myosite aiguë bénigne est une myopathie inflammatoire.","True","Document: 'Myosite aiguë bénigne' dans myopathies","Medium"
"La dystrophie myotonique est une maladie de la transmission neuromusculaire.","False","Document: 'Dystrophie myotonique' classée dans myopathies","Medium"
"L'encéphalite virale à herpès peut entraîner une PFA d'origine centrale.","True","Document: 'Encéphalite virale à herpès' dans causes infectieuses centrales","Medium"
"La maladie de Lyme est une cause possible de PFA.","True","Document: 'Maladie de Lyme' dans autres causes","Difficult"
"La porphyrie est une cause métabolique de PFA.","True","Document: 'Porphyries' dans autres causes","Difficult"
"Le dosage des CPK est un examen clé pour orienter vers une myopathie.","True","Document: 'Dosage CPK' dans biologie","Difficult"
"La dissociation albuminocytologique du LCS est typique de la poliomyélite.","False","Document: typique du Guillain-Barré, non mentionnée pour polio","Difficult"
"Un enfant avec PFA et antécédent familial de migraine avec aura doit faire rechercher une thrombose veineuse cérébrale.","True","Document: 'ANTECEDENTS FAMILIAUX : Migraine avec aura' associée à pathologie thromboembolique","Difficult"
"La poliomyélite peut être diagnostiquée par sérologie rétrospective (ELISA).","True","Document: 'Sérologie (diagnostic rétrospectif) : immunofluorescence, ELISA'","Difficult"
