"front","back","cognitive_level"
"Quelle est la définition anatomopathologique de la pancréatite chronique ?","Maladie inflammatoire chronique et fibrosante du pancréas, entraînant une destruction irréversible du pancréas exocrine puis, au stade évolué, du pancréas endocrine.","Recall"
"Quel est le sex-ratio et l’âge de prédilection de la pancréatite chronique ?","Sex-ratio : 10 hommes pour 1 femme. Pic d’âge : 30-40 ans.","Recall"
"Quels sont les constituants normaux du suc pancréatique qui empêchent la précipitation du calcium ?","Le citrate (chélateur du calcium) et la lithostatine (inhibiteur de formation de cristaux de calcium).","Recall"
"Quel est le mécanisme physiopathologique de la pancréatite chronique alcoolique ?","L’éthylisme augmente la concentration des protéines dans le suc pancréatique, diminue la sécrétion d’eau/bicarbonate, de citrate et de lithostatine → viscosité augmentée → bouchons protéiques → précipitation intra-canalaire de calcium → calculs → stase → destruction parenchymateuse irréversible et fibrose.","Understanding"
"Quelles sont les trois caractéristiques de la douleur orientant vers une pancréatite chronique ?","1) Déclenchée par l’alimentation (surtout alcool et graisses), 2) Transfixiante (irradiation dorsale), 3) Améliorée par la compression du creux épigastrique et la position en chien de fusil (position prière mahométane).","Recall"
"Quels sont les signes radiologiques de la pancréatite chronique sur l’ASP (abdomen sans préparation) ?","Calcifications pancréatiques au niveau de L1-L2 (face, profil strict, antérieur gauche). Non systématiques.","Recall"
"Quels signes échographiques orientent vers une pancréatite chronique ?","Calcifications pancréatiques, pseudo-kystes, dilatation des voies biliaires, dilatation du canal de Wirsung.","Recall"
"Quels sont les signes d’échoendoscopie pancréatique dans les formes débutantes ?","Parenchyme hétérogène, plages hypoéchogènes (pseudo-kyste), septums hyperéchogènes (inflammation chronique), taches hyperéchogènes (calcifications).","Recall"
"Quelle est l’évolution typique de la pancréatite chronique en trois phases ?","5 premières années : poussées aiguës douloureuses, complications précoces. 5-10 ans : diminution des douleurs, pseudo-kystes, cholestase extra-hépatique. >10 ans : insuffisance pancréatique exocrine puis endocrine, diminution de la douleur.","Recall"
"Qu’est-ce qu’un pseudo-kyste pancréatique ?","Collection liquidienne à paroi fibreuse sans épithélium propre, complication fréquente (40% des pancréatites chroniques).","Recall"
"Quelles sont les manifestations cliniques d’un pseudo-kyste pancréatique ?","Douleur abdominale (compression des plexus), vomissements (compression duodénale), ictère, masse abdominale. Biologie : persistance de l’élévation des enzymes pancréatiques (lipasémie).","Recall"
"Quelles sont les complications par retentissement sur les organes de voisinage dans la pancréatite chronique ?","Sténose de la voie biliaire principale (cholestase anictérique ou ictère), sténose duodénale (vomissements), hypertension portale segmentaire (thrombose veine splénique/porte/mésentérique supérieure), épanchements séreux (pleure, péritoine, péricarde – liquide riche en amylase), hémorragies digestives (rupture de faux anévrysme ou HTP segmentaire).","Recall"
"Quelles sont les deux complications tardives majeures de la pancréatite chronique ?","Insuffisance pancréatique exocrine (maldigestion : diarrhée chronique, stéatorrhée >5g/j, baisse de l’élastase fécale) et insuffisance pancréatique endocrine (diabète insulinoprive, acidocétose rare).","Recall"
"Quelle est la principale étiologie de la pancréatite chronique ?","L’alcool : 85% des cas. Durée moyenne d’intoxication : 17 ans.","Recall"
"Quelles sont les autres étiologies de pancréatite chronique ?","Métabolique (hypercalcémie), tropicale (régime riche en manioc pauvre en protéines), obstructive (tumeur, cicatrice, lithiase cholédocienne), génétique, auto-immune (sujet jeune, auto-anticorps), post-radiothérapie, idiopathique (10%).","Recall"
"Quel est le diagnostic différentiel principal de la douleur de la pancréatite chronique ?","Ulcère duodénal (épigastralgie), angor mésentérique (sujet athéromateux, écho-doppler), tumeur du pancréas bénigne ou maligne.","Recall"
"Un homme de 40 ans, éthylique chronique, consulte pour des douleurs épigastriques transfixiantes, déclenchées par les repas copieux, calmées en position « chien de fusil ». Il a perdu 5 kg. À l’ASP, on voit des calcifications en L1-L2. Quel diagnostic ?","Pancréatite chronique alcoolique non compliquée.","Application"
"Un patient avec pancréatite chronique évoluant depuis 8 ans présente un ictère avec dilatation des voies biliaires à l’échographie, sans lésion lithiasique. Quelle complication suspectez-vous ?","Sténose de la voie biliaire principale par compression ou fibrose péri-pancréatique (cholestase extra-hépatique).","Application"
"Un patient ayant une pancréatite chronique depuis 12 ans se plaint de selles abondantes, grasses, malodorantes, et d’un diabète récent. Quelles sont les deux insuffisances en cause ?","Insuffisance pancréatique exocrine (stéatorrhée) et insuffisance pancréatique endocrine (diabète).","Analysis"
"Quel examen biologique permet d’affirmer une insuffisance pancréatique exocrine ?","Baisse de l’élastase 1 fécale (taux bas). La stéatorrhée >5g/j est également un signe.","Recall"
