"question","answer","explanation","difficulty"
"La pancréatite chronique est une maladie réversible.","False","Destruction irréversible du pancréas.","Easy"
"La pancréatite chronique touche plus souvent les femmes.","False","Sex ratio 10/1 homme.","Easy"
"Le pic d'âge de la pancréatite chronique se situe entre 30 et 40 ans.","True","Document.","Easy"
"L'alcool est la principale étiologie de la pancréatite chronique (85%).","True","Document.","Easy"
"Le citrate et la lithostatine favorisent la précipitation du calcium dans le suc pancréatique.","False","Ce sont des inhibiteurs de précipitation.","Easy"
"L'éthylisme chronique diminue la sécrétion d'eau, de bicarbonate, de citrate et de lithostatine.","True","Document.","Easy"
"La douleur de la pancréatite chronique est transfixiante et irradie en bretelle.","True","Document.","Easy"
"La position en chien de fusil aggrave la douleur pancréatique.","False","La soulage.","Easy"
"L'ASP montre souvent des calcifications pancréatiques au niveau L1-L2.","True","Document.","Easy"
"La TDM abdominale est l'examen de référence pour analyser le pancréas et les calcifications.","True","Document.","Easy"
"L'échoendoscopie est utile pour les formes débutantes de pancréatite chronique.","True","Document.","Easy"
"La CPRE est non invasive.","False","Invasive (endoscopie rétrograde).","Easy"
"La Bili-IRM remplace la CPRE.","True","Document.","Easy"
"Dans les 5 premières années de pancréatite chronique, les poussées douloureuses sont rares.","False","Fréquentes.","Easy"
"À 5-10 ans, les pseudo-kystes et la cholestase extra-hépatique sont fréquents.","True","Document.","Easy"
"À 10 ans, apparaît l'insuffisance pancréatique exocrine et endocrine.","True","Document.","Easy"
"Les pseudo-kystes surviennent dans 40% des pancréatites chroniques.","True","Document.","Easy"
"La sténose de la voie biliaire principale survient dans 20-30% des cas.","True","Document.","Easy"
"L'hypertension portale segmentaire est due à une compression par le parenchyme pancréatique remanié.","True","Document.","Easy"
"L'insuffisance pancréatique exocrine se manifeste par une diarrhée graisseuse (stéatorrhée).","True","Document.","Easy"
"L'insuffisance pancréatique endocrine donne un diabète insulinoprive.","True","Document.","Easy"
"Le risque de cancer du pancréas est élevé dans la pancréatite chronique.","True","Document.","Easy"
"L'ulcère duodénal est un diagnostic différentiel de la pancréatite chronique.","True","Document.","Easy"
"La pancréatite chronique tropicale est due à un régime riche en manioc et pauvre en protéines.","True","Document.","Easy"
"La pancréatite chronique auto-immune touche les sujets âgés.","False","Sujet jeune.","Medium"
"Les pancréatites chroniques idiopathiques représentent 10% des cas.","True","Document.","Medium"
"Le pseudo-kyste a une paroi épithéliale.","False","Paroi fibreuse sans épithélium.","Medium"
"Le pseudo-kyste peut se compliquer d'ictère par compression de la voie biliaire.","True","Document.","Medium"
"La sténose duodénale est une complication fréquente de la pancréatite chronique.","False","Rare.","Medium"
"L'hypertension portale segmentaire peut entraîner une thrombose de la veine splénique.","True","Document.","Medium"
"Les épanchements séreux (pleuraux, péritonéaux) sont dus à des fistules.","True","Document.","Medium"
"L'amylasémie est constamment élevée dans la pancréatite chronique.","False","Normale ou augmentation transitoire lors des poussées.","Medium"
"La baisse de l'élastase fécale est un marqueur d'insuffisance pancréatique exocrine.","True","Document.","Medium"
"L'acidocétose est fréquente dans le diabète de la pancréatite chronique.","False","Rare.","Medium"
"La pancréatite chronique alcoolique nécessite une consommation de 17 ans en moyenne.","True","Document.","Medium"
"L'hypercalcémie est une cause métabolique de pancréatite chronique.","True","Document.","Medium"
"La pancréatite chronique obstructive peut être due à une tumeur à croissance lente.","True","Document.","Medium"
"La pancréatite chronique après radiothérapie est une cause rare.","True","Document.","Medium"
"Les trois signes d'orientation pancréatique incluent l'amélioration par la compression épigastrique.","True","Document.","Medium"
"La douleur pancréatique chronique est continue et non ponctuelle.","True","Document.","Medium"
"L'amaigrissement est un signe fréquent de la pancréatite chronique.","True","Document.","Medium"
"L'examen physique est souvent anormal dans la pancréatite chronique non compliquée.","False","Normal.","Medium"
"La CPRE peut montrer des irrégularités canalaires au stade débutant.","True","Document.","Medium"
"La Bili-IRM est un examen invasif.","False","Non invasif.","Medium"
"Le pseudo-kyste peut être asymptomatique.","True","Document (masse abdominale parfois, mais peut être silencieux).","Medium"
"La rupture de faux anévrysme peut causer une hémorragie digestive.","True","Document.","Medium"
"Le diagnostic de sténose duodénale se fait par fibroscopie et TOGD.","True","Document.","Medium"
"La pancréatite chronique est une maladie bénigne sans risque de cancer.","False","Risque élevé de cancer.","Easy"
