"question","answer","explanation","difficulty"
"Quelle est la définition de la pancréatite chronique ?","Maladie inflammatoire chronique et fibrosante du pancréas, entraînant une destruction irréversible du pancréas exocrine puis endocrine.","Document.","Easy"
"Quels sont les deux inhibiteurs naturels de la précipitation du calcium dans le suc pancréatique normal ?","Le citrate (chélateur du calcium) et la lithostatine (inhibiteur de formation de cristaux de calcium).","Document.","Medium"
"Expliquez la physiopathologie de la pancréatite chronique alcoolique.","L'alcool augmente la concentration protéique du suc, diminue l'eau, les bicarbonates, le citrate et la lithostatine, entraînant des bouchons protéiques puis des calculs, une stase, une destruction parenchymateuse et une fibrose.","Document.","Medium"
"Quels sont les trois signes d'orientation pancréatique de la douleur ?","1. Déclenchée par l'alimentation (alcool, graisses), 2. Transfixiante, 3. Améliorée par la compression du creux épigastrique et la position en chien de fusil.","Document.","Medium"
"Quels sont les examens d'imagerie pour le diagnostic de pancréatite chronique ?","ASP (calcifications), échographie (calcifications, pseudo-kyste, dilatation canalaire), TDM (analyse approfondie), échoendoscopie (formes débutantes), CPRE, Bili-IRM.","Document.","Medium"
"Quelles sont les trois phases évolutives de la pancréatite chronique ?","Phase 1 (0-5 ans) : poussées douloureuses aiguës. Phase 2 (5-10 ans) : pseudo-kyste, cholestase extra-hépatique. Phase 3 (>10 ans) : insuffisance pancréatique exocrine et endocrine.","Document.","Medium"
"Quelles sont les complications précoces de la pancréatite chronique ?","Poussées aiguës, pseudo-kystes, sténose de la voie biliaire principale, sténose duodénale, hypertension portale segmentaire, épanchements séreux, hémorragies digestives (rupture d'anévrysme).","Document.","Medium"
"Qu'est-ce qu'un pseudo-kyste pancréatique ?","Collection liquidienne à paroi fibreuse sans épithélium propre, survenant dans 40% des pancréatites chroniques, pouvant donner douleur, vomissements, ictère ou masse abdominale.","Document.","Medium"
"Quelles sont les complications tardives de la pancréatite chronique ?","Insuffisance pancréatique exocrine (stéatorrhée >5g/j, baisse élastase), insuffisance pancréatique endocrine (diabète insulinoprive), cancer du pancréas (risque élevé).","Document.","Medium"
"Quelles sont les étiologies de la pancréatite chronique ?","Alcool (85%), métabolique (hypercalcémie), tropicale (manioc), obstructive (tumeur, lithiase), génétique, auto-immune, post-radiothérapie, idiopathique (10%).","Document.","Medium"
"Quel est le diagnostic différentiel de la pancréatite chronique ?","Ulcère duodénal, angor mésentérique, tumeur pancréatique bénigne ou maligne.","Document.","Medium"
"Quel est le rôle de l'échoendoscopie dans les formes débutantes ?","Montre un parenchyme hétérogène, des plages hypoéchogènes, des septums hyperéchogènes, des taches hyperéchogènes (calcifications).","Document.","Medium"
"Quel est le rôle de la CPRE dans la pancréatite chronique débutante ?","Montre des irrégularités ou dilatations des canaux pancréatiques.","Document.","Medium"
"Quel est l'intérêt de la Bili-IRM ?","Exploration non invasive des voies biliaires et du parenchyme pancréatique, recherche de calcifications.","Document.","Medium"
"Quelles sont les trois complications des pseudo-kystes ?","Infection, rupture, compression des organes voisins (voie biliaire, duodénum).","Document.","Medium"
"Quelle est la manifestation clinique de la sténose de la voie biliaire principale ?","Cholestase anictérique ou ictère avec dilatation des voies biliaires à l'imagerie.","Document.","Medium"
"Quelle est la manifestation de la sténose duodénale ?","Vomissements alimentaires abondants, ondulations péristaltiques.","Document.","Medium"
"Quel examen confirme une sténose duodénale ?","Fibroscopie digestive haute et TOGD.","Document.","Medium"
"Quelle est la cause de l'hypertension portale segmentaire ?","Compression du parenchyme pancréatique remanié ou thrombose des veines splénique, porte ou mésentérique supérieure.","Document.","Medium"
"Quel est le mécanisme des épanchements séreux dans la pancréatite chronique ?","Fistules pancréatiques.","Document.","Medium"
